"year","TRTID10","hinc","powner","pwht","pblk","pop"
"2000",36005030200,41031,"39.02","12.91","61.64",8864
"2000",36005030701,69533.81141,"39.60","85.05","3.43",5579.999798
"2000",36005030900,61516.63734,"37.02","88.15","3.07",3744.999956
"2000",36005031000,56406,"69.63","58.87","14.26",4284
"2000",36005031200,50217,"63.34","62.91","10.58",1569
"2000",36005031400,64167,"69.05","57.02","9.04",2024
"2000",36005031600,41364,"63.39","59.70","10.46",1779
"2000",36005031800,59179,"53.58","52.31","11.03",1795
"2000",36005031900,NA,"66.67","100.00","0.00",7
"2000",36005032300,58071.00221,"40.95","66.56","12.39",5171.000028
"2000",36005032400,18942,"9.87","26.65","26.01",2826
"2000",36005032600,52901.62811,"51.98","54.82","7.40",3203
"2000",36005032800,28347,"14.95","35.74","19.23",3937
"2000",36005033000,30619,"7.92","36.72","16.36",5111
"2000",36005033201,32997.00058,"9.86","27.12","21.70",3590.999913
"2000",36005033202,32996.99995,"9.86","27.12","21.70",4497.999846
"2000",36005033400,31250,"0.00","3.57","54.91",224
"2000",36005033500,83735.19471,"45.76","79.29","5.61",2081.999989
"2000",36005033600,25065,"9.04","6.68","46.66",6138
"2000",36005033700,56950.04994,"49.61","73.74","4.31",3014.194366
"2000",36005033800,25060,"17.51","11.20","45.43",3848
"2000",36005034000,29459,"19.68","13.05","35.96",4360
"2000",36005034200,40800,"34.42","14.42","51.34",1533
"2000",36005034300,60417.00287,"33.39","58.85","12.42",1548.8056
"2000",36005034400,40368,"47.92","15.61","53.03",1537
"2000",36005034500,51250,"37.72","58.56","10.12",3499
"2000",36005034800,34790.72095,"34.41","7.46","56.80",5991
"2000",36005035000,52656,"53.02","8.49","63.55",1896
"2000",36005035100,49957,"28.00","59.36","11.50",3366
"2000",36005035600,48859,"58.41","5.69","74.06",2020
"2000",36005035800,43954.00157,"54.42","2.53","84.86",6911.032582
"2000",36005035900,31767,"10.05","0.97","20.65",1346
"2000",36005036000,41337.09718,"59.16","28.91","36.50",2899
"2000",36005036100,12723,"3.94","0.57","30.10",6283
"2000",36005036300,14632,"6.61","1.03","19.92",6571
"2000",36005036400,62644,"52.29","0.82","92.03",2699
"2000",36005036501,18125,"6.08","0.64","48.79",3421
"2000",36005036502,18402,"8.23","1.34","32.52",1793
"2000",36005036700,17214,"12.75","1.62","36.93",2223
"2000",36005036800,36405.99929,"41.79","3.70","84.00",1563.524703
"2000",36005036901,11172,"3.19","0.77","27.39",1687
"2000",36005036902,15602,"3.24","1.26","46.24",2143
"2000",36005037000,44375,"41.12","6.83","75.48",2210
"2000",36005037100,16570,"15.05","1.25","40.65",4305
"2000",36005037200,34180,"25.82","11.92","57.24",2182
"2000",36005037300,22535.99983,"15.72","1.96","36.16",4891.000086
"2000",36005037400,22137,"10.21","5.60","56.10",3519
"2000",36005037504,13103.81366,"6.97","5.49","29.45",3172
"2000",36005037600,30132,"26.51","7.28","59.78",2116
"2000",36005037800,30893,"16.64","5.19","60.54",2795
"2000",36005037900,22824,"5.48","1.03","46.73",5057
"2000",36005038000,30734,"27.91","2.33","82.51",3910
"2000",36005038100,19349,"6.01","2.05","21.62",6192
"2000",36005038200,42088.53576,"43.59","2.50","82.66",2571.475265
"2000",36005038301,16432.99982,"2.71","1.59","37.23",4861.999902
"2000",36005038302,16433.00016,"2.71","1.59","37.23",5290.000098
"2000",36005038500,14679,"7.57","2.31","25.72",4071
"2000",36005038600,35696,"24.10","1.78","86.03",7123
"2000",36005038700,17130,"7.75","19.52","25.15",3392
"2000",36005038800,39420,"46.03","1.90","89.26",2374
"2000",36005038900,21936,"8.63","30.04","9.41",4558
"2000",36005039000,37222,"38.41","2.67","82.75",2580
"2000",36005039100,19031,"5.94","15.63","11.28",6372
"2000",36005039200,32440,"20.14","3.67","74.67",1607
"2000",36005039300,13163,"3.47","10.79","31.83",7731
"2000",36005039400,30814,"15.84","6.33","64.74",4453
"2000",36005039500,14526.83933,"16.18","1.41","28.71",3414
"2000",36005039600,24045,"30.60","1.47","83.35",3400
"2000",36005039700,13250,"8.04","60.88","7.03",3914
"2000",36005039800,40821,"48.61","0.90","92.93",2771
"2000",36005039901,19375,"3.05","4.90","20.56",5550
"2000",36005039902,16771,"2.93","2.46","27.68",4960
"2000",36005040100,26779,"1.75","9.83","20.18",5302
"2000",36005040302,18750,"1.34","2.94","12.40",4558
"2000",36005040303,26947.00091,"4.09","4.92","17.45",4697.000148
"2000",36005040304,26947.00068,"4.09","4.92","17.45",3861.000107
"2000",36005040400,37750,"47.27","0.96","89.53",2904
"2000",36005040501,24708.99935,"7.24","3.56","26.82",4195.00002
"2000",36005040502,24708.99901,"7.24","3.56","26.82",6982.99998
"2000",36005040600,29773,"26.67","1.85","81.61",3398
"2000",36005040701,22014,"2.63","9.10","12.54",3309
"2000",36005040702,28198,"5.16","13.01","15.60",6718
"2000",36005040800,29826,"11.90","3.69","59.37",4014
"2000",36005040900,41147,"19.58","21.72","63.08",3499
"2000",36005041100,35320,"10.97","23.21","13.40",2701
"2000",36005041300,32037,"4.73","21.52","11.78",7515
"2000",36005041400,33585,"33.04","11.35","57.86",5040
"2000",36005041500,30763,"7.24","17.83","15.28",5635
"2000",36005041800,42481,"20.12","9.53","51.05",3587
"2000",36005041900,26529.99885,"3.62","20.30","16.09",6735.999841
"2000",36005042000,26175,"8.52","8.76","49.97",3788
"2000",36005042100,30272,"2.00","10.69","21.26",6831
"2000",36005042200,35078,"36.43","8.87","72.20",2694
"2000",36005042300,35145.22032,"5.17","23.46","15.30",3929.000005
"2000",36005042400,46843,"49.60","3.93","81.40",2570
"2000",36005042500,27914,"6.54","19.92","11.39",6530
"2000",36005042600,50972,"55.18","2.67","87.23",6470
"2000",36005042800,61600,"59.07","5.09","81.24",2239
"2000",36005042901,27176.03954,"5.49","17.74","14.84",3269.000002
"2000",36005042902,28381.00093,"9.68","15.24","24.27",3636.999933
"2000",36005043000,48580,"49.58","6.82","70.69",2961
"2000",36005043100,27778.75402,"4.98","9.02","28.35",9819.562857
"2000",36005043400,31194.09041,"24.91","12.67","57.08",3756
"2000",36005043500,80487.99663,"41.67","4.35","28.99",65.43714201
"2000",36005043600,55588,"52.41","8.31","67.61",2334
"2000",36005044200,36475,"32.89","6.84","71.20",3715
"2000",36005044400,44458.64402,"53.87","6.22","78.41",3937
"2000",36005044800,63625,"63.79","4.63","83.44",1836
"2000",36005044901,52500,"34.42","92.04","1.47",1973
"2000",36005044902,45379,"27.34","94.58","0.70",1992
"2000",36005045101,43106,"27.59","91.50","2.33",1800
"2000",36005045102,39931,"36.11","88.83","3.86",1943
"2000",36005045600,59110.08817,"56.23","25.42","55.53",2883
"2000",36005045800,12960,"0.52","1.11","52.71",7329
"2000",36005046000,30802,"20.74","3.82","77.27",2693
"2000",36005046201,40843,"41.85","17.42","57.25",24523
"2000",36005046202,39349.03718,"30.47","9.41","66.80",7294.967285
"2000",36005048400,57853,"49.49","3.62","79.11",3758
"2000",36005050400,NA,"50.00","40.00","0.00",5
"2000",36005051600,56750,"50.05","84.05","1.79",4520
"2000",36047000100,65347.7308,"51.85","71.31","12.89",5498.000007
"2000",36047000200,29219,"13.87","5.45","4.68",1303
"2000",36047000301,83739,"42.14","79.96","7.05",5036
"2000",36047000501,65013.00187,"37.32","81.43","4.63",3415.000164
"2000",36047000502,65013.00203,"37.32","81.43","4.63",2739.000019
"2000",36047000700,66213,"28.44","77.00","7.39",3682
"2000",36047000900,79201,"36.26","73.60","6.89",2178
"2000",36047001100,29732,"0.00","26.50","20.51",117
"2000",36047001300,58828,"66.98","52.23","25.19",2533
"2000",36047001500,19683.72144,"4.28","8.00","59.02",2726
"2000",36047001800,85000,"14.29","20.25","23.44",1442
"2000",36047002000,26813,"19.31","4.19","7.37",1574
"2000",36047002100,74464,"29.10","62.79","15.96",1134
"2000",36047002200,28164,"25.59","19.72","5.83",4240
"2000",36047002300,9876,"2.31","0.95","59.09",4314
"2000",36047002901,11641,"0.68","1.91","65.23",4300
"2000",36047003000,54375,"44.91","70.69","2.40",1873
"2000",36047003100,40641,"46.61","14.53","56.38",2870
"2000",36047003300,45213,"16.21","24.66","45.87",2348
"2000",36047003400,51362,"40.67","75.29","0.71",2894
"2000",36047003500,44306,"12.36","21.60","60.19",1477
"2000",36047003600,42476,"25.24","73.91","1.42",3940
"2000",36047003700,36667,"0.00","25.77","27.73",357
"2000",36047003800,65234,"45.79","86.19","0.25",1607
"2000",36047003900,38686,"12.31","38.89","24.30",2119
"2000",36047004100,61486,"28.52","62.84","14.58",3251
"2000",36047004300,56429,"16.95","41.47","21.48",2942
"2000",36047004400,80102.48497,"67.42","88.96","0.66",2590
"2000",36047004500,68182,"36.13","81.53","2.15",3444
"2000",36047004600,68594,"64.86","88.41","0.58",1217
"2000",36047004700,52004.126,"25.93","43.60","15.53",1166.000002
"2000",36047004900,62344,"20.93","59.81","9.76",2593
"2000",36047005000,61217,"41.89","86.42","0.42",2401
"2000",36047005100,51767,"26.84","52.46","7.69",2093
"2000",36047005201,21804,"12.83","89.56","0.58",1781
"2000",36047005202,54500,"33.29","89.12","0.29",2453
"2000",36047005300,33850.11111,"21.58","25.41","10.83",1838
"2000",36047005400,45267,"22.73","77.97","0.59",3205
"2000",36047005601,43922,"24.34","83.94","1.11",2515
"2000",36047005602,45089,"26.69","80.56","0.39",1523
"2000",36047005800,41522,"21.80","70.86","0.57",3308
"2000",36047005900,21674,"15.68","18.74","19.20",1099
"2000",36047006000,45396,"29.35","61.44","0.69",2907
"2000",36047006200,34576,"22.30","66.69","0.52",3062
"2000",36047006300,60274,"23.33","72.49","3.19",1821
"2000",36047006400,45213,"27.02","72.16","2.15",3484
"2000",36047006500,62049,"25.83","80.18","2.86",5136
"2000",36047006600,37500,"16.49","70.78","0.69",3631
"2000",36047006700,70536,"28.28","79.74","2.06",3500
"2000",36047006800,35292,"19.77","50.74","1.74",4781
"2000",36047006900,55417,"24.92","55.00","6.29",3340
"2000",36047007000,39831,"35.78","56.65","5.65",2549
"2000",36047007100,22011,"12.73","14.54","42.94",4609
"2000",36047007200,35417,"13.00","12.16","3.98",1858
"2000",36047007400,35893,"19.22","6.00","2.03",5330
"2000",36047007500,69107,"29.47","73.82","3.10",4454
"2000",36047007600,31573,"22.51","9.44","1.82",4440
"2000",36047007700,44444,"23.71","69.65","6.48",3905
"2000",36047007800,27750,"17.57","6.30","3.73",5018
"2000",36047008000,26902,"22.80","7.36","3.42",4360
"2000",36047008200,28648,"20.11","9.97","4.76",4072
"2000",36047008400,30054,"15.53","11.40","1.92",3229
"2000",36047008500,10372,"1.02","1.31","55.32",7278
"2000",36047008800,26581.99942,"29.87","18.96","2.52",3332.907892
"2000",36047009000,29233.59114,"19.18","15.59","2.30",2610.092204
"2000",36047009200,26597,"18.53","14.36","5.50",5160
"2000",36047009400,28822,"22.59","30.77","1.44",4855
"2000",36047009600,29654,"26.47","10.90","2.90",5900
"2000",36047009800,28594,"20.83","8.05","1.60",6121
"2000",36047010000,29976,"21.83","12.41","3.05",6271
"2000",36047010100,30788,"26.50","23.15","3.71",4095
"2000",36047010200,29485,"29.70","20.41","1.30",4616
"2000",36047010400,24574,"20.70","17.14","0.90",5530
"2000",36047010600,26895,"26.60","11.65","1.36",5460
"2000",36047010800,28844,"23.79","20.16","1.24",4773
"2000",36047011000,30786,"27.87","17.30","3.47",2017
"2000",36047011200,19697,"14.01","34.03","2.61",6242
"2000",36047011400,35107,"18.88","60.64","4.52",4116
"2000",36047011600,26330,"25.25","28.03","1.08",4259
"2000",36047011700,30833,"23.52","24.35","10.44",2788
"2000",36047011800,24655,"20.06","22.05","0.65",2009
"2000",36047011900,28405.74434,"15.12","34.79","9.77",1555
"2000",36047012000,31797,"22.41","12.61","0.24",1253
"2000",36047012100,36343,"25.93","29.01","8.52",1796
"2000",36047012200,31688,"21.59","18.24","1.72",5045
"2000",36047012600,34753.30672,"25.77","43.80","1.94",2522.000006
"2000",36047012700,19000,"6.41","10.78","35.10",3405
"2000",36047012801,40341,"27.76","47.41","0.55",2006
"2000",36047012901,48024,"24.18","35.33","23.94",2239
"2000",36047012902,55625,"19.18","51.81","20.80",2125
"2000",36047013000,36496,"19.46","55.86","0.95",4733
"2000",36047013100,51131,"22.85","38.98","23.08",3994
"2000",36047013200,34375,"36.50","58.89","0.55",2165
"2000",36047013300,57885,"28.73","58.30","11.21",3667
"2000",36047013400,43917.58785,"35.81","71.81","0.72",3890
"2000",36047013500,51420,"28.98","56.82","11.80",2830
"2000",36047013600,42500,"31.13","71.28","0.74",3924
"2000",36047013700,57042,"26.25","56.43","8.45",2972
"2000",36047013800,40117,"24.07","72.89","0.25",3206
"2000",36047013900,42361,"22.70","48.93","12.97",3832
"2000",36047014000,57436,"43.68","81.56","0.20",2012
"2000",36047014100,41840,"27.15","35.95","7.20",2737
"2000",36047014200,42713,"21.44","69.46","0.80",3238
"2000",36047014300,31771,"20.78","28.87","3.75",3682
"2000",36047014500,30735,"17.10","27.35","6.15",4326
"2000",36047014700,34878.00066,"23.58","31.98","5.24",1979.999959
"2000",36047014800,47250,"60.27","95.01","0.00",1222
"2000",36047014900,47569,"29.93","52.68","8.97",4774
"2000",36047015000,34358,"52.32","93.93","0.06",1564
"2000",36047015100,66815,"35.35","69.23","6.28",3390
"2000",36047015200,52859.38108,"50.51","77.77","0.80",2240
"2000",36047015300,66809,"28.08","71.13","5.85",2955
"2000",36047015500,63073,"31.62","74.91","9.18",3312
"2000",36047015700,68787,"36.10","77.17","8.57",4143
"2000",36047015900,67317,"43.26","70.20","13.36",5091
"2000",36047016000,41049,"14.99","55.53","3.39",4246
"2000",36047016100,65192,"24.81","47.24","27.10",2568
"2000",36047016200,44305.45517,"27.28","73.57","1.72",1885.999999
"2000",36047016300,59583,"27.44","37.64","41.13",3175
"2000",36047016400,60499.99772,"2.19","27.92","37.31",1172.999978
"2000",36047016500,77871,"41.00","82.46","5.32",4847
"2000",36047016600,69859.16923,"75.96","95.98","0.20",2042
"2000",36047016700,68125,"31.69","75.43","6.20",4534
"2000",36047016800,49444,"58.52","89.47","0.07",1425
"2000",36047016900,43925,"26.30","56.75","6.58",4800
"2000",36047017000,47569,"45.28","75.68","0.31",2882
"2000",36047017100,63587,"39.94","79.99","3.91",3449
"2000",36047017200,34617,"48.10","69.99","0.03",2892
"2000",36047017400,50250,"53.69","75.67","0.63",1751
"2000",36047017500,NA,"87.50","60.71","0.00",28
"2000",36047017600,37633,"31.67","67.75","0.80",2239
"2000",36047017700,NA,NA,"9.09","81.82",11
"2000",36047017800,31652,"31.20","56.18","0.74",2579
"2000",36047017900,38750,"23.70","8.67","76.03",3379
"2000",36047018000,40565,"32.31","66.21","0.46",2803
"2000",36047018100,48731,"19.85","29.88","51.45",3895
"2000",36047018200,41108,"34.97","59.62","0.30",3039
