"year","TRTID10","hinc","powner","pwht","pblk","pop"
"1980",36047048500,6462.733728,"10.15","10.71","4.27",1007.999999
"1980",36047048600,11495.99979,"23.95","45.97","6.21",2590.999952
"1980",36047048800,14108.99987,"17.75","75.01","6.55",3373.999969
"1980",36047048900,8925.999734,"0.35","1.41","54.30",4806.999857
"1980",36047049000,12282,"10.31","75.15","10.83",4866
"1980",36047049100,10232.00033,"19.12","8.28","34.30",5214.889472
"1980",36047049200,15338.99994,"22.25","64.97","14.84",2728.99999
"1980",36047049300,6208.999981,"2.50","4.63","15.00",8115.999975
"1980",36047049400,12340.99991,"10.72","72.33","11.47",4839.999964
"1980",36047049500,9342.999983,"20.65","58.44","1.10",2369.999996
"1980",36047049600,12252.00014,"28.68","74.92","1.24",3553.00004
"1980",36047049700,10853.99992,"23.50","94.42","0.00",2471.999982
"1980",36047049800,14699.00001,"23.46","88.83","1.14",3338.000003
"1980",36047049900,12141.00023,"17.99","86.17","0.06",1547.000029
"1980",36047050000,15025.00054,"24.93","84.05","4.32",3550.224663
"1980",36047050100,11946.00011,"23.80","83.19","0.24",2879.000027
"1980",36047050202,16065.9997,"37.14","80.80","0.91",2207.999959
"1980",36047050300,10863.00012,"23.49","58.92","0.38",2870.000032
"1980",36047050400,13904.00018,"9.83","68.65","13.05",4060.000053
"1980",36047050500,7113.00004,"9.40","9.25","21.53",3934.000022
"1980",36047050600,11226.00026,"7.69","19.84","41.71",5308.000122
"1980",36047050700,3228.999938,"3.65","6.67","6.67",569.9999891
"1980",36047050801,10033.99976,"1.18","10.11","59.40",3911.677896
"1980",36047050803,10033.99999,"1.18","10.11","59.40",2608.986406
"1980",36047050804,10033.9998,"1.18","10.11","59.40",5987.335814
"1980",36047050900,11471.60947,"8.88","4.36","2.15",856.110544
"1980",36047051001,9748.999585,"2.14","10.39","64.39",3418.145377
"1980",36047051002,9748.999719,"2.14","10.39","64.39",4859.854662
"1980",36047051100,9966.000241,"16.25","24.88","13.37",2954.000072
"1980",36047051200,11533.99988,"1.44","20.29","52.91",5678.999943
"1980",36047051300,7600.000072,"11.91","24.66","0.69",4079.000039
"1980",36047051400,12045.9998,"4.41","29.78","45.20",5973.9999
"1980",36047051500,10469.00018,"14.75","71.13","0.31",963.0000161
"1980",36047051601,9999.999886,"5.05","9.04","71.47",5100.177868
"1980",36047051602,10000.00022,"5.05","9.04","71.47",3804.822157
"1980",36047051700,8908.999948,"12.46","79.31","0.39",1270.999993
"1980",36047051800,17109.00016,"13.06","47.88","29.74",3302.000031
"1980",36047051900,11202.00012,"15.15","59.73","0.17",2868.000031
"1980",36047052000,11979.00003,"17.52","54.09","13.22",3677.000009
"1980",36047052300,6190.000029,"2.47","2.98","1.64",5369.000025
"1980",36047052500,7749.999922,"1.35","43.85","4.93",3064.999969
"1980",36047052600,14143.99982,"10.92","66.31","10.64",3692.999952
"1980",36047052700,6582.999963,"3.25","3.08","1.96",5625.999969
"1980",36047052800,18912,"35.36","88.84","2.18",1747
"1980",36047052900,8522.000167,"15.30","66.11","1.39",3594.00007
"1980",36047053000,12103.99995,"21.79","79.78","4.56",2808.99999
"1980",36047053100,9468.999948,"20.76","34.85","3.40",1646.999991
"1980",36047053200,17172.00003,"26.16","83.74","4.01",2147.000004
"1980",36047053300,8035.000239,"19.45","92.76","0.97",6588.000196
"1980",36047053400,12432,"24.87","70.36","9.38",3934
"1980",36047053500,7146.000053,"13.58","81.44","0.27",4144.000031
"1980",36047053700,6757.00005,"21.62","85.53","5.21",1306.00001
"1980",36047053800,12277.9999,"8.67","91.19","1.94",4030.999966
"1980",36047053900,9244.999867,"0.00","75.08","5.20",2712.635228
"1980",36047054200,16027,"26.21","93.88","0.09",3348
"1980",36047054300,17000.00032,"0.00","62.07","34.48",29.00000054
"1980",36047054400,17318.99994,"32.40","93.19","0.37",2996.999989
"1980",36047054500,7888.475688,"0.27","63.21","6.69",6833.364832
"1980",36047054600,12741.99998,"13.03","91.02","1.42",4153.999993
"1980",36047054700,4152.999971,"5.58","19.84","8.43",1506.999989
"1980",36047054800,17203,"48.12","95.07","0.30",1969
"1980",36047054900,10024.99982,"8.22","8.95","3.65",1094.99998
"1980",36047055000,12339.99982,"17.78","90.01","1.77",2992.999956
"1980",36047055100,6477.999943,"9.18","11.24","2.94",3905.999965
"1980",36047055200,12969.99996,"13.25","88.83","0.25",2847.999992
"1980",36047055300,7015.999941,"14.22","62.27","1.61",2114.999982
"1980",36047055400,12836.00017,"9.50","85.23","0.59",3758.000049
"1980",36047055500,10875.35332,"18.87","69.91","3.48",545.8421133
"1980",36047055600,14474.99973,"24.10","95.86","0.19",3238.99994
"1980",36047055700,9707.96588,"14.61","72.45","0.21",967.4736896
"1980",36047055800,14980.00017,"30.74","87.13","0.33",2393.000027
"1980",36047056000,15140,"24.33","95.31","0.80",3112
"1980",36047056100,11956.85024,"21.43","76.96","0.56",3563.000022
"1980",36047056200,28580,"87.55","94.46","0.00",1499
"1980",36047056300,8230.871925,"14.99","45.33","2.08",3411.999944
"1980",36047056400,17221.9997,"45.80","96.17","0.08",2452.999957
"1980",36047056500,12187.49225,"17.15","66.82","0.45",3791.684126
"1980",36047056600,18689.99979,"35.26","92.33","1.94",2528.999972
"1980",36047056800,21118.00018,"69.39","96.74","0.00",1321.000011
"1980",36047056900,11573.99987,"22.73","82.04","0.13",1564.999982
"1980",36047057000,21480.99992,"48.51","97.16","0.40",3481.999987
"1980",36047057100,11696.00009,"23.74","88.70","0.11",4645.000035
"1980",36047057200,10059,"0.14","76.13","16.34",5416
"1980",36047057300,13578,"28.28","90.81","0.12",2491
"1980",36047057400,21843.00028,"60.85","94.47","0.18",2277.00003
"1980",36047057500,9244.000072,"12.93","65.91","0.41",4334.330965
"1980",36047057600,21210.99978,"44.93","89.12","1.03",2526.999973
"1980",36047057800,15934,"31.30","88.65","0.23",2582
"1980",36047057900,6828.519594,"12.80","39.35","1.12",1174.133336
"1980",36047058000,14039.0001,"22.55","87.16","0.04",2680.00002
"1980",36047058200,12216.99998,"24.17","87.99","0.55",2721.999995
"1980",36047058400,16129.99983,"23.55","92.87","0.91",3405.999965
"1980",36047058600,18977.00011,"48.52","73.08","9.75",1876.00001
"1980",36047058800,16161.00012,"14.89","92.64","0.44",3152.000023
"1980",36047058900,14057.99974,"27.31","90.17","0.54",1835.535901
"1980",36047059000,20316.00031,"44.00","72.55","15.21",1315.00002
"1980",36047059100,11882,"21.13","84.98","0.25",4081
"1980",36047059200,13168.99987,"22.52","91.30","0.33",3332.999967
"1980",36047059300,12955.00011,"23.97","73.05","0.27",2256.000018
"1980",36047059401,14821.99999,"35.20","94.30","0.04",7088.999993
"1980",36047059402,17382.00006,"51.59","97.05","0.45",4481.000017
"1980",36047059600,16585.00006,"46.68","98.38","0.12",2531.000009
"1980",36047059800,18714.00002,"29.92","91.51","2.48",3099.000003
"1980",36047060000,16165,"32.32","94.42","0.14",5826.999999
"1980",36047060600,16567.00025,"18.11","92.35","0.93",2589.000039
"1980",36047060800,13703.99987,"25.69","91.21","2.07",2558.999976
"1980",36047061002,15357.06874,"3.75","97.64","0.65",2523.478949
"1980",36047061003,8112.000189,"12.02","86.74","1.73",1723.56345
"1980",36047061004,8112.000046,"12.02","86.74","1.73",5746.957646
"1980",36047061200,21000.00008,"50.66","96.35","0.00",1069.000004
"1980",36047061600,20100.00067,"63.00","91.34","4.00",1675.000056
"1980",36047062000,26907.34953,"66.27","96.22","0.63",1744.00001
"1980",36047062200,17584.00022,"21.80","94.34","1.49",3232.00004
"1980",36047062600,21127.9999,"38.69","97.42","0.18",2827.999987
"1980",36047062800,19257.00001,"81.49","97.01","0.02",5690.000004
"1980",36047063200,21269.99976,"44.51","96.16","0.06",1589.999982
"1980",36047063600,28112,"88.09","98.04","0.00",1273
"1980",36047063800,18374.99986,"61.02","98.25","0.38",1597.999988
"1980",36047064000,24515.99968,"84.97","97.99","0.13",1540.99998
"1980",36047064200,16944.00012,"29.64","93.92","0.30",2319.000016
"1980",36047064400,16648.99963,"58.30","97.00","0.31",2232.99995
"1980",36047064600,20870.00012,"72.55","96.75","0.19",2059.000012
"1980",36047064800,19784.00007,"66.99","97.69","0.05",1863.000007
"1980",36047065000,21707.99997,"59.72","94.45","0.36",1386.999998
"1980",36047065200,22531.00017,"78.17","99.00","0.17",1201.000009
"1980",36047065400,24048.00018,"86.00","97.29","0.00",1735.000013
"1980",36047065600,20967.99984,"96.09","97.77","0.05",1924.999986
"1980",36047065800,17625.00026,"73.27","97.43","0.00",1792.000027
"1980",36047066000,23550.99965,"79.47","97.65","0.05",1828.999973
"1980",36047066200,21011.00016,"69.34","96.99","0.08",1264.000009
"1980",36047066600,NA,"0.00","100.00","0.00",107
"1980",36047067000,18982.99977,"50.79","96.88","0.00",2495.99997
"1980",36047067200,17805.99973,"62.18","95.64","0.17",1146.999983
"1980",36047067400,17016.00014,"72.16","97.03","0.05",1820.000015
"1980",36047067600,17296.99986,"62.73","95.79","0.07",1423.999989
"1980",36047067800,21799,"56.31","98.41","0.00",2082
"1980",36047068000,17454.00013,"74.38","98.38","0.00",1726.000013
"1980",36047068200,20434,"71.00","97.28","0.18",2168
"1980",36047068600,19474.0002,"48.87","95.93","0.00",1671.000017
"1980",36047068800,22653.99996,"76.95","98.18","0.00",1591.999997
"1980",36047069000,19572.00005,"70.69","96.73","0.00",1837.000005
"1980",36047069200,22103.00037,"64.98","98.25","0.00",2173.000036
"1980",36047069601,20374.00011,"45.68","97.61","0.03",2718.819236
"1980",36047069602,20373.99998,"45.68","97.61","0.03",3726.180775
"1980",36047069800,21114.65569,"83.63","96.42","0.68",1356.813456
"1980",36047070000,22341.00008,"58.12","97.21","0.00",1901.000007
"1980",36047070201,27597.9999,"75.97","98.18","0.13",7531.999972
"1980",36047070202,14463.99973,"21.88","70.74","13.83",121.186547
"1980",36047070600,23014.9997,"70.94","98.32","0.00",2853.999962
"1980",36047072000,18879.00065,"38.70","96.80","0.00",1405.000048
"1980",36047072200,20185.99997,"60.19","77.22","16.41",2290.999997
"1980",36047072400,19740.99989,"70.20","69.89","24.01",1507.999992
"1980",36047072600,21980.86162,"81.42","83.81","9.81",1814.899668
"1980",36047072800,17854.99995,"31.54","90.43","3.48",3386.999991
"1980",36047073000,19582.99976,"68.08","90.72","3.19",1788.999978
"1980",36047073200,19872.76434,"63.46","84.82","6.29",1823.756947
"1980",36047073400,23775.99982,"74.23","72.47","16.71",1459.999989
"1980",36047073600,15738.99995,"25.62","80.65","11.26",2595.24303
"1980",36047073800,14202.00013,"34.66","90.51","4.11",2655.000025
"1980",36047074000,14953.99997,"30.59","71.68","15.65",2548.999996
"1980",36047074200,17881.99997,"51.32","74.98","16.46",2453.999995
"1980",36047074400,21206.00008,"77.39","93.11","1.88",1973.000007
"1980",36047074600,18499.9999,"53.26","91.14","0.61",1804.99999
"1980",36047074800,20429.0003,"44.32","76.86","15.48",1893.000028
"1980",36047075000,17360.00013,"44.60","81.59","11.19",2548.000019
"1980",36047075200,23718.00071,"84.27","96.94","1.41",1273.000038
"1980",36047075400,27421.9998,"75.11","99.15","0.28",1408.99999
"1980",36047075600,22537.99966,"51.10","92.82","0.00",1809.999973
"1980",36047075800,20663.00035,"56.57","97.54","0.45",1785.00003
"1980",36047076000,12464.00014,"25.72","92.50","0.80",2641.00003
"1980",36047076200,12028.99987,"13.93","72.59","14.87",3852.999957
"1980",36047076400,13750.00028,"12.26","42.73","40.72",3342.000068
"1980",36047076600,12620.99981,"13.15","24.46","61.71",1908.999972
"1980",36047076800,14819.28212,"29.40","89.13","0.59",3046.000002
"1980",36047077000,12532.99999,"15.72","43.12","34.95",2557.999999
"1980",36047077200,16147.00006,"26.77","61.66","23.23",3112.000012
"1980",36047077400,10334.99997,"7.78","73.71","11.07",2148.999994
"1980",36047077600,16731.09936,"18.96","82.22","9.40",3251.786877
"1980",36047078000,23177.38297,"74.59","57.95","34.57",1959.365362
"1980",36047078200,13641.9998,"23.29","9.72","82.42",4033.99994
"1980",36047078400,20920.99984,"59.21","51.40","33.82",2001.999985
"1980",36047078600,11685.99975,"11.35","40.32","41.88",3893.948094
"1980",36047078800,16689.99972,"17.16","7.42","77.53",3572.99994
"1980",36047079000,12516.00012,"16.93","5.99","77.90",5262.00005
"1980",36047079200,11103.00014,"23.95","6.57","75.42",3560.000046
"1980",36047079400,7092.000007,"27.65","5.55","82.90",1351.000001
"1980",36047079601,10997.99983,"4.53","5.74","77.37",4659.690814
"1980",36047079602,10998,"4.53","5.74","77.37",4654.309116
"1980",36047079801,12220.00038,"9.15","9.00","76.88",3270.423722
"1980",36047079802,12219.99983,"9.15","9.00","76.88",5051.576006
"1980",36047080000,14104.00005,"35.78","7.57","83.53",3818.000014
"1980",36047080200,12703.99995,"16.39","3.56","86.65",4494.999983
"1980",36047080400,11170.99985,"18.52","6.92","80.53",3337.999955
"1980",36047080600,11718.99983,"24.66","6.55","80.20",2428.999964
"1980",36047081000,15347.9998,"24.23","21.89","66.26",2758.999964
"1980",36047081400,15749.99994,"38.89","6.51","84.28",2810.99999
"1980",36047081600,15525.00012,"27.52","8.70","73.29",2793.000021
"1980",36047081800,12331.00008,"8.86","12.14","73.14",4710.000031
"1980",36047082000,12382.99995,"5.21","4.16","81.82",5098.999981
"1980",36047082200,11714.00017,"4.78","4.91","78.69",7429.000111
"1980",36047082400,11628,"18.60","7.18","81.79",4416
"1980",36047082600,11830.00002,"22.62","5.54","80.53",5290.00001
"1980",36047082800,11626,"16.83","11.26","69.54",3766
"1980",36047083000,12242.00023,"15.29","5.26","85.87",6088.000113
"1980",36047083200,19770.99985,"61.69","23.33","68.22",2211.999984
"1980",36047083400,22880,"81.49","44.06","42.80",1659
"1980",36047083600,20740.99938,"58.78","32.62","58.41",1973.999941
"1980",36047083800,17439.99987,"77.72","50.10","43.65",2061.999985
"1980",36047084000,21249.99992,"62.76","31.85","55.92",2068.999992
"1980",36047084600,21351.99992,"65.65","12.10","75.13",1957.999993
"1980",36047084800,25035.9996,"65.11","7.10","82.82",1774.999972
"1980",36047085000,23648.00013,"84.36","27.94","63.69",1242.000007
"1980",36047085400,15020.00045,"56.82","19.60","66.76",1847.000055
"1980",36047085600,13596.0001,"20.14","5.58","76.12",3853.000029
"1980",36047085800,15762.99982,"45.83","8.77","75.39",2291.999974
"1980",36047086000,13196.99975,"30.70","4.39","84.81",3462.999935
"1980",36047086200,11226,"26.29","5.03","87.80",3140
"1980",36047086400,19094.9998,"46.42","4.96","86.86",2198.999977
"1980",36047086600,12672.00004,"30.86","3.53","86.54",3202.000011
"1980",36047086800,12834.99983,"21.39","3.79","83.38",3531.999954
"1980",36047087000,13013.00005,"26.33","3.28","87.26",3235.000012
"1980",36047087200,18210.0002,"37.98","16.22","72.87",3822.000043
"1980",36047087401,10948.00033,"16.19","10.32","79.95",3082.000092
"1980",36047087600,16363.99982,"40.07","6.80","86.84",1572.999982
"1980",36047087800,13812.99979,"17.15","2.44","89.33",2746.999959
"1980",36047088000,13603,"33.17","6.14","84.46",2818
"1980",36047088200,13486.35354,"15.79","1.18","90.89",7125.852165
"1980",36047088400,8068.032857,"15.82","1.47","86.81",4444.147682
"1980",36047088600,6575,"12.79","1.58","89.21",4420
"1980",36047088800,11206.99993,"21.85","8.87","78.44",4103.999975
"1980",36047089000,10985.62559,"9.38","5.12","80.40",5866.900513
"1980",36047089200,8152.999947,"7.07","2.18","81.17",3621.999976
"1980",36047089400,10304.00001,"20.05","0.26","90.33",2730.000003
"1980",36047089600,8145,"11.74","2.80","80.44",3323
"1980",36047089800,8099.000272,"29.94","0.54","93.46",1116.000037
"1980",36047090000,7747.000002,"16.80","0.45","86.91",2231.000001
"1980",36047090200,5889.000115,"7.32","0.76","78.04",2637.000052
"1980",36047090600,6266.999826,"1.31","0.59","78.70",4677.533283
"1980",36047090800,6097.884035,"1.35","0.36","73.84",3649.347632
"1980",36047091000,5658.78866,"1.01","1.23","86.79",6351.821911
"1980",36047091200,6604.999803,"0.51","0.38","89.07",8483.999747
"1980",36047091600,9540.000018,"13.89","0.82","85.16",3309.000006
"1980",36047091800,5189.999935,"0.71","0.24","65.06",2071.999974
"1980",36047092000,7597.000232,"9.33","0.77","90.34",2194.000067
"1980",36047092200,13096.00022,"27.84","7.81","80.53",2918.000049
"1980",36047092400,7505.244414,"3.97","1.37","77.72",1755.000011
"1980",36047092800,16667.00049,"34.42","5.54","82.07",2918.099613
"1980",36047093000,16739,"48.69","45.01","44.96",2373
"1980",36047093200,25513.5984,"66.22","29.57","61.92",1315.516148
"1980",36047093400,17394.00007,"63.71","33.99","55.01",2074.000008
"1980",36047093600,17465.99974,"49.39","8.50","80.68",1764.999974
"1980",36047093800,16671.99999,"34.67","4.04","87.81",2648.999999
"1980",36047094401,19199.66892,"44.55","45.47","47.02",3010.483873
"1980",36047094402,11076,"0.51","73.15","20.77",2860
"1980",36047094600,20126.75259,"55.56","9.80","80.12",1816.000007
"1980",36047095000,21985.00011,"50.12","95.39","0.73",2450.000012
"1980",36047095400,20485,"48.49","91.70","3.88",3891
"1980",36047095600,17910,"46.82","97.31","0.09",3303
"1980",36047095800,18460.99976,"52.64","97.64","0.04",2543.999967
"1980",36047096000,NA,"0.00","63.64","0.00",11
"1980",36047096200,17161.99997,"49.14","93.55","0.00",1348.999997
"1980",36047096400,16675.00009,"47.05","96.41","0.00",1697.000009
"1980",36047096600,18056.00001,"56.01","94.80","0.16",1827.000001
"1980",36047096800,15267.99997,"51.19","93.26","0.00",1053.999998
"1980",36047097000,13767.99999,"42.15","96.38","0.00",1711.999999
"1980",36047097400,9917.000043,"52.14","66.70","19.69",1976.000009
"1980",36047098200,7335.999863,"0.63","4.03","73.58",5264.999902
"1980",36047098400,19590.99971,"60.07","69.66","15.97",1683.999975
"1980",36047098600,17285.99961,"47.99","66.56","13.73",2424.999946
"1980",36047098800,16405.00014,"37.21","76.60","11.72",2654.000022
"1980",36047099000,12090.00014,"51.67","94.48","0.73",1231.000014
"1980",36047099200,19567.00026,"56.25","95.81","0.07",1336.000017
"1980",36047099400,19673.00019,"50.00","94.91","0.07",1355.000013
"1980",36047099600,21717.00024,"51.23","96.78","0.00",3079.000034
"1980",36047099800,21840.99984,"48.20","97.91","0.00",3206.999976
"1980",36047100400,17875.0002,"49.33","97.84","0.00",1991.000022
"1980",36047100600,21409.00048,"58.74","97.80","0.00",2045.000046
"1980",36047100800,17499.99993,"50.47","95.48","0.06",1679.999994
"1980",36047101000,16854.99987,"49.03","94.83","0.27",1877.999986
"1980",36047101200,17307.00026,"57.69","91.84","0.00",1704.000025
"1980",36047101400,17629,"60.00","93.86","0.45",1775
"1980",36047101600,25160.00019,"62.05","95.61","0.23",1299.00001
"1980",36047101800,22336.00004,"48.76","93.62","0.27",1505.000003
"1980",36047102000,25606.99962,"69.52","95.90","0.00",1659.999975
"1980",36047102200,18539.00021,"54.24","94.50","0.06",1672.000019
"1980",36047102400,19563.99993,"56.26","93.92","0.06",1612.999994
"1980",36047102600,21788.99974,"47.23","96.62","0.41",2427.999971
"1980",36047102800,24990.16388,"44.43","89.57","1.45",1443.908873
"1980",36047103400,12530,"0.56","68.48","21.45",4192.09122
"1980",36047105801,14628.00001,"0.37","54.60","20.34",8059.004762
"1980",36047105804,14627.99996,"0.37","54.60","20.34",6935.995226
"1980",36047107000,NA,NA,"58.33","26.27",552
"1980",36047107800,20433.99975,"21.98","4.83","85.36",4781.99994
"1980",36047109800,10536.00004,"34.90","40.61","35.96",990.0000037
"1980",36047110400,10079.92378,"23.89","3.95","67.65",4416.574006
"1980",36047110600,12692.00038,"0.70","1.60","83.30",5322.000159
"1980",36047111000,11250,"0.56","4.00","76.63",3898
"1980",36047111600,12780.3751,"31.98","5.23","54.05",2283.426028
"1980",36047111800,6778.000032,"22.07","1.41","60.77",2766.000013
"1980",36047112000,9382.999913,"21.88","4.14","50.00",2705.999975
"1980",36047112200,10448.00004,"24.61","2.49","57.56",2653.00001
"1980",36047112400,9823.000082,"26.40","1.26","74.78",2700.000023
"1980",36047112600,9383.999965,"13.67","1.77","51.77",3161.999988
"1980",36047112800,10322.00002,"27.88","1.49","68.91",3827.000007
"1980",36047113000,7162.000025,"12.20","0.37","74.83",3516.000012
"1980",36047113200,8709.999642,"26.08","1.27","65.49",1387.178121
"1980",36047113400,4963.999929,"3.77","0.43","67.58",2334.999967
"1980",36047114201,16580.99988,"53.57","20.00","16.03",1309.99999
"1980",36047114202,9947.999921,"28.16","32.25","17.31",1853.999985
"1980",36047114400,5971.447654,"12.91","3.43","46.11",2657.119159
"1980",36047114600,10191,"32.20","19.77","14.07",2544
"1980",36047115000,7191.99998,"31.59","8.43","39.57",1730.999995
"1980",36047115200,6951.000052,"20.78","3.31","51.48",2296.000017
"1980",36047115600,6280.999977,"4.59","0.67","66.19",3880.999986
"1980",36047115800,6694.99995,"19.78","3.08","50.71",2399.999982
"1980",36047116000,7201,"34.71","1.39","77.26",1007
"1980",36047116200,10291.99991,"29.35","1.04","71.66",1435.999987
"1980",36047116400,8077.99997,"23.01","1.08","57.45",2215.999992
"1980",36047116600,6912.000039,"23.27","7.79","32.83",2196.000012
"1980",36047116800,6348.000036,"25.82","27.14","9.98",1658.648812
"1980",36047117000,9410.868991,"28.15","16.87","14.59",1854.35128
"1980",36047117201,9286.000156,"40.07","23.29","10.25",2108.000035
"1980",36047117202,10850.99992,"36.80","29.78","8.41",3485.999974
"1980",36047117400,13338.00004,"39.59","31.71","4.21",3207.00001
"1980",36047117601,8590,"33.38","37.63","6.30",2049
"1980",36047117602,14122.00011,"35.76","42.34","3.50",2286.000017
"1980",36047117800,11652.99987,"41.13","39.46","2.87",1147.999987
"1980",36047118201,12499.99986,"43.70","52.35","0.90",2001.999978
"1980",36047118202,10877.00004,"40.92","53.27","1.99",2309.000008
"1980",36047118400,12544.00007,"42.76","54.25","4.48",3550.00002
"1980",36047118600,14141.00053,"48.16","55.06","4.41",2085.000078
"1980",36047118800,9861,"29.85","59.02","2.19",2921
"1980",36047119000,9749.999973,"33.85","29.55","6.75",1674.999995
"1980",36047119200,8584.999952,"24.93","10.23","26.91",2649.999985
"1980",36047119400,6700.000087,"21.30","1.80","57.49",2729.000036
"1980",36047119600,10018.99998,"28.51","9.46","41.67",4703.999989
"1980",36047119800,9967.18596,"19.29","20.19","21.61",3022.000012
"1980",36047120000,9282.999916,"37.36","15.44","37.52",1942.999982
"1980",36047120200,12500.00004,"45.68","64.92","1.65",1032.000003
"1980",36047120800,12541.99989,"19.82","13.39","63.16",7694.99993
"1980",36047121000,5939,"1.33","0.95","80.77",4733
"1980",36047121400,5442.000081,"0.40","1.63","77.31",5452.000081
"1980",36047122000,15241.99997,"42.73","26.96","44.70",1160.999998
"1980",36047123700,6366.399927,"14.80","9.24","20.09",1796.999976
"1980",36047150200,17250.18954,"49.50","90.61","0.46",2385.897353
"1980",36047152200,21373.63863,"44.33","66.81","16.35",3040.000001
"1980",36061000201,7310.999941,"0.53","5.09","12.96",3356.999973
"1980",36061000202,8111.598894,"6.38","29.04","11.53",11890.6756
"1980",36061000500,14988,"0.31","77.93","8.11",3489
"1980",36061000600,8232.999909,"0.88","9.45","9.12",7432.565871
"1980",36061000700,26433.62974,"0.36","82.11","7.84",407.2536363
"1980",36061000800,10936.00006,"1.06","26.21","0.50",9220.000047
"1980",36061000900,17298.11642,"0.00","85.73","6.00",122.4120259
"1980",36061001001,13083.26832,"15.38","67.18","7.81",2498.589888
"1980",36061001002,5917.082421,"0.75","6.39","20.33",6710.310476
"1980",36061001200,10813.29594,"12.44","47.03","8.41",4758.360943
"1980",36061001300,10096.00002,"3.06","86.50","11.59",170.1987955
"1980",36061001401,12957.00012,"18.76","94.68","1.67",3475.000031
"1980",36061001402,6410.999922,"0.99","17.06","4.50",2619.999968
"1980",36061001501,20221.93892,"38.00","71.93","7.40",3955.118014
"1980",36061001502,20820.0003,"1.47","86.35","4.96",564.0000081
"1980",36061001600,10193.99996,"6.28","7.74","2.03",8084.999969
"1980",36061001800,8093.000019,"1.03","14.05","2.72",6961.000016
"1980",36061002000,6677.127818,"0.65","2.88","19.18",6568.98283
"1980",36061002100,10045.0001,"12.12","71.93","15.09",848.0000081
"1980",36061002201,10025.00004,"17.67","13.58","16.83",5741.1078
"1980",36061002202,5370,"2.55","12.77","13.79",1284
"1980",36061002400,7548.000105,"0.51","2.64","18.20",5574.407211
"1980",36061002500,7111.000106,"0.31","8.59","14.34",6369.000095
"1980",36061002601,4875.999964,"5.23","11.36","13.30",2720.99998
"1980",36061002602,4454.9999,"8.85","27.77","13.17",1875.999958
"1980",36061002700,14527.00007,"31.60","44.04","2.34",1410.000007
"1980",36061002800,8080.000091,"9.31","27.77","15.66",5402.000061
"1980",36061002900,10522.99966,"6.12","11.55","2.74",5876.881891
"1980",36061003001,6992.000052,"0.82","13.33","3.44",3752.000028
"1980",36061003002,6063.999975,"3.19","48.77","13.26",2601.999989
"1980",36061003100,22308.00018,"32.74","79.93","9.03",299.0000024
"1980",36061003200,8759.000129,"7.54","73.21","5.35",8369.000123
"1980",36061003300,16952.00002,"21.73","90.20","1.36",1470.000002
"1980",36061003400,7166.999947,"2.13","41.91","6.71",6587.999951
"1980",36061003601,7790.000234,"2.65","20.32","12.74",2544.000077
"1980",36061003602,9693.999928,"4.97","42.97","27.55",3436.999974
"1980",36061003700,16441.61175,"8.07","85.60","2.53",1936.999989
"1980",36061003800,9621.000049,"1.85","69.84","4.41",8665.000044
"1980",36061003900,14948.99987,"7.16","72.43","13.55",3630.99997
"1980",36061004000,10805.99998,"2.24","60.75","6.59",7143.999987
"1980",36061004100,8526.999992,"1.89","28.64","1.34",8668.999992
"1980",36061004200,17062.00025,"3.13","78.96","5.88",2144.000032
"1980",36061004300,10146.00007,"3.78","49.17","1.39",4230.000029
"1980",36061004400,20638,"0.25","82.60","5.20",16380
"1980",36061004500,14360.99998,"18.49","78.48","1.47",747.999999
"1980",36061004700,14333.99981,"13.27","86.29","1.24",2581.999965
"1980",36061004800,17849.00018,"2.91","73.94","6.44",7332.000073
"1980",36061004900,14123,"15.30","89.66","1.54",4818
"1980",36061005000,21728.9993,"8.14","90.53","1.78",4863.487751
"1980",36061005200,22126.898,"8.44","86.33","4.01",2605.512066
"1980",36061005400,20066.99991,"6.08","87.96","3.19",3512.999984
"1980",36061005501,22317.00022,"5.74","87.04","4.12",3518.000034
"1980",36061005502,14656.99997,"16.25","68.05","8.30",1686.999996
"1980",36061005600,15152.99969,"3.85","84.84","7.13",1206.999975
"1980",36061005700,31953.00095,"26.91","94.43","1.62",2281.000068
"1980",36061005800,11981.00007,"9.25","80.74","3.92",945.0000053
"1980",36061005900,22963.00004,"28.57","93.36","1.46",5873.000011
"1980",36061006000,32072.99982,"0.04","95.28","1.12",4658.999974
"1980",36061006100,21577.00003,"6.45","89.91","2.57",4519.000006
"1980",36061006200,24567.00096,"0.20","68.02","13.90",4798.002021
"1980",36061006300,21666.00016,"15.87","92.19","2.30",6866.000051
"1980",36061006400,20058,"6.96","83.32","4.77",7213
"1980",36061006500,13903.0002,"3.28","87.05","2.81",6732.000095
"1980",36061006600,15552.99962,"2.45","66.42","8.84",11891.99971
"1980",36061006700,14160.99998,"4.60","90.10","1.59",5613.999994
"1980",36061006800,15813.9999,"5.27","86.53","4.88",5597.999964
"1980",36061006900,16706.99994,"7.13","71.90","13.86",1038.999996
"1980",36061007000,19386.00014,"1.93","82.67","3.49",6782.000051
"1980",36061007100,17908.99989,"4.31","90.20","2.05",6038.999963
"1980",36061007200,18590.99993,"1.55","89.37","2.05",5033.999981
"1980",36061007300,14617.0001,"4.86","88.83","2.99",6918.000047
"1980",36061007400,16338.00006,"8.71","86.13","4.61",3555.000013
