"year","TRTID10","hinc","powner","pwht","pblk","pop"
"1990",36005005400,20308.00009,"19.25","1.75","23.68",5588.000026
"1990",36005005600,19016.00035,"15.93","2.28","28.27",2451.000046
"1990",36005005902,29583,"18.67","6.74","46.06",2627
"1990",36005006000,24012.99928,"13.88","3.93","9.98",991.9999704
"1990",36005006100,27890.00086,"31.67","5.42","85.10",3449.000107
"1990",36005006200,13778.00038,"3.55","1.52","50.59",6855.00019
"1990",36005006300,17961.10068,"6.84","4.09","35.66",6039.568567
"1990",36005006400,28110.99979,"24.20","2.51","39.33",3391.999975
"1990",36005006500,11672.00011,"2.37","6.54","31.39",4326.000039
"1990",36005006700,10200.00008,"1.70","1.91","37.38",6024.000045
"1990",36005006800,23207.00004,"21.22","2.40","33.23",2588.000004
"1990",36005006900,10016.00017,"3.05","1.96","41.66",4338.000075
"1990",36005007000,30852.00026,"29.86","9.51","18.65",3239.000027
"1990",36005007100,8565.000132,"1.01","1.60","18.21",1060.000016
"1990",36005007200,26405.99984,"20.19","16.76","12.13",4665.999972
"1990",36005007300,10014.0002,"1.23","0.94","29.71",3194.000064
"1990",36005007400,31929.99941,"30.94","4.57","46.76",3301.999938
"1990",36005007500,15122.99985,"3.31","0.81","44.56",3096.999968
"1990",36005007600,23966.34669,"20.23","4.92","18.52",4265.000028
"1990",36005007700,8566.999709,"6.95","1.46","32.66",1092.999963
"1990",36005007800,29342.99992,"24.73","20.09","10.47",5444.999985
"1990",36005007900,8829.999901,"2.18","0.85","21.24",5977.999933
"1990",36005008300,8736.000057,"2.66","1.56","16.61",5208.000034
"1990",36005008400,42890.99978,"64.07","2.25","38.99",1774.999991
"1990",36005008500,12392.99967,"7.34","1.26","22.29",5085.081361
"1990",36005008600,11525.99996,"7.14","1.58","39.87",4441.999983
"1990",36005008700,14537.77697,"6.02","1.05","16.25",4851.918544
"1990",36005008900,9967.00031,"4.03","1.27","8.22",2672.653551
"1990",36005009000,13812.01613,"15.96","5.10","37.88",3705.023959
"1990",36005009200,27076.99976,"21.14","25.11","6.36",4168.999963
"1990",36005009300,13805.35404,"12.66","2.95","13.18",4308.999923
"1990",36005009600,36842.73091,"50.18","39.68","5.26",1711.000004
"1990",36005009800,33208.99972,"39.63","9.15","27.45",5202.999955
"1990",36005011000,6744.999767,"11.41","46.43","16.60",46.11560567
"1990",36005011502,8739.999943,"8.36","1.44","21.87",3122.99998
"1990",36005011700,11422.93441,"6.61","0.66","31.18",1360.000014
"1990",36005011800,43283.52637,"78.11","92.55","0.52",4251.093326
"1990",36005011900,10026.93422,"2.74","0.77","27.83",4435.346223
"1990",36005012101,14419.99982,"6.49","1.80","13.35",1669.99998
"1990",36005012102,14849.99972,"1.79","0.76","9.17",1308.999976
"1990",36005012300,9269.000237,"5.53","1.39","19.56",2084.687215
"1990",36005012500,21705.00015,"19.25","0.96","35.40",1565.000011
"1990",36005012701,6235.99993,"3.20","1.47","18.99",1905.999979
"1990",36005012901,7243.999851,"4.43","1.30","26.32",1849.999962
"1990",36005013000,41749.99899,"59.13","81.27","0.11",912.9999779
"1990",36005013100,10000,"6.70","1.83","44.51",2622
"1990",36005013200,42153.99926,"68.65","83.18","0.72",4454.906635
"1990",36005013300,11582.9999,"4.15","0.44","61.15",6130.999946
"1990",36005013500,11016.99982,"13.80","0.70","66.32",2873.999952
"1990",36005013800,47532.0002,"80.80","88.12","1.29",2862.000012
"1990",36005014100,6955.957765,"3.71","1.59","32.48",2614.59484
"1990",36005014300,9233.999807,"9.41","2.08","53.66",797.4051376
"1990",36005014400,15260.07029,"12.84","13.82","40.87",5891.742967
"1990",36005014500,11520.99985,"1.28","0.65","66.37",5105.999933
"1990",36005014701,8448.000092,"0.38","0.31","68.78",5958.78582
"1990",36005014702,8448.000227,"0.38","0.31","68.78",5559.213982
"1990",36005014900,9433.000009,"5.06","0.68","64.39",2665.000002
"1990",36005015100,16667.00012,"14.67","0.40","71.69",2473.000018
"1990",36005015200,34893.24317,"61.05","82.08","0.41",1946.433104
"1990",36005015300,21249.99988,"19.25","1.06","58.05",2452.999986
"1990",36005015500,11111.00031,"4.78","0.98","28.36",1943.000054
"1990",36005015700,9648.353635,"8.30","1.51","29.59",2262.312843
"1990",36005015800,28276.99958,"44.21","89.21","0.19",1046.999984
"1990",36005015900,10349.93164,"0.49","1.02","9.78",2158.000008
"1990",36005016000,41646.00088,"64.61","91.56","0.70",3436.000073
"1990",36005016100,9098.000086,"0.78","0.72","46.98",4289.00004
"1990",36005016200,51075.99867,"62.37","92.96","0.00",1504.999961
"1990",36005016300,NA,"0.00","0.00","100.00",3.00000005
"1990",36005016400,46477.00035,"57.00","94.51","0.00",1001.000007
"1990",36005016500,8275.999983,"1.50","0.98","40.85",611.9999987
"1990",36005016600,45432.99818,"72.35","85.94","0.20",1977.566905
"1990",36005016700,7741.241941,"2.75","1.04","38.82",966.3138925
"1990",36005016900,7931.999911,"2.80","5.05","45.23",910.9999898
"1990",36005017100,42344.36297,"21.52","1.19","66.61",296.5554096
"1990",36005017300,11213.99993,"5.46","0.85","44.25",5538.999964
"1990",36005017500,11711,"2.06","1.05","56.11",6263
"1990",36005017701,11942.99978,"11.39","6.42","54.45",3529.394633
"1990",36005017702,11943.00028,"11.39","6.42","54.45",3717.736078
"1990",36005017901,15406.00047,"0.68","1.62","29.81",3909.237104
"1990",36005017902,15405.99962,"0.68","1.62","29.81",2765.762945
"1990",36005018101,20182.99953,"4.66","2.33","50.67",2553.278233
"1990",36005018102,20183.00008,"4.66","2.33","50.67",4784.721726
"1990",36005018301,20402.99929,"10.63","2.57","51.52",3984.930536
"1990",36005018302,20403.0009,"10.63","2.57","51.52",3214.069466
"1990",36005018400,33177.00003,"60.87","95.39","0.06",3489.000003
"1990",36005018500,9705.321076,"5.31","1.18","66.84",4065.000036
"1990",36005018900,15367.00006,"6.46","2.20","37.31",5108.315504
"1990",36005019300,10400.10519,"1.44","1.61","49.89",4866.684515
"1990",36005019400,28749.99931,"41.37","79.95","0.41",1470.999965
"1990",36005019500,19252.0002,"3.67","2.70","33.40",6509.000067
"1990",36005019700,12986.99985,"2.57","1.22","23.45",5978.999931
"1990",36005019900,13571.00015,"4.11","1.50","38.62",5793.000065
"1990",36005020000,25060.17337,"14.07","47.23","2.15",3658.284373
"1990",36005020100,8170.880067,"1.96","2.91","46.90",2646.224777
"1990",36005020200,30580.99977,"22.27","50.55","3.06",1631.999988
"1990",36005020400,28588.00021,"21.23","53.61","2.21",2490.000019
"1990",36005020501,15155.27296,"4.15","1.26","60.28",5472.239175
"1990",36005020502,15162.00042,"4.15","1.26","60.29",3435.598638
"1990",36005020601,29139.00001,"31.73","38.26","6.09",2133.000001
"1990",36005020900,17344.11064,"0.53","1.42","28.48",4250.44724
"1990",36005021001,29225.94423,"32.67","18.02","46.30",5490.235671
"1990",36005021002,29225.94316,"32.67","18.02","46.30",6815.49187
"1990",36005021100,7808.999884,"5.91","1.11","39.08",3515.999948
"1990",36005021200,31486.62818,"25.11","21.99","41.78",5282.198987
"1990",36005021301,8254.404506,"5.00","1.90","20.61",1053.369281
"1990",36005021302,6647.00015,"5.15","1.83","34.66",2564.630683
"1990",36005021501,7694.000172,"1.90","0.63","35.58",4106.000092
"1990",36005021502,8152.000121,"2.53","1.23","40.36",4725.00007
"1990",36005021601,21081.99963,"12.46","19.56","10.76",3930.99993
"1990",36005021602,26111.99987,"22.97","18.11","40.46",4729.272373
"1990",36005021700,9491.463125,"1.92","2.02","53.40",4339.951396
"1990",36005021800,24414.00016,"13.52","11.86","20.11",6619.000045
"1990",36005021900,8558.632182,"1.49","2.18","11.93",700.7005561
"1990",36005022000,25951.99968,"9.25","4.64","8.80",1033.999987
"1990",36005022101,15745.99976,"1.25","1.69","18.43",2825.444244
"1990",36005022102,15746.00035,"1.25","1.69","18.43",4402.55581
"1990",36005022200,26643.32507,"18.27","34.82","7.01",2593.800835
"1990",36005022300,15601.0004,"0.68","1.55","27.14",4509.101382
"1990",36005022401,29166.99957,"5.06","64.48","2.64",2237.999967
"1990",36005022403,21831.00006,"3.87","55.40","3.80",2755.925542
"1990",36005022404,21831.00054,"3.87","55.40","3.80",3407.07455
"1990",36005022500,17463.0001,"2.80","1.51","43.37",6866.00004
"1990",36005022701,16829.99975,"4.74","1.56","40.89",4042.99994
"1990",36005022702,15900.56465,"0.75","1.94","24.07",1427.799382
"1990",36005022703,20349,"0.49","2.93","38.40",1672
"1990",36005022800,24686.26484,"7.73","66.90","4.89",5115.958297
"1990",36005022901,16050.00004,"4.75","1.87","38.05",5567.000016
"1990",36005022902,15899.0003,"6.03","0.84","43.01",2604.000049
"1990",36005023000,27671.99919,"20.63","47.99","7.87",2485.041681
"1990",36005023100,19096.99987,"5.15","4.92","28.96",1301.999991
"1990",36005023200,30745.99989,"33.59","69.78","1.48",2087.999992
"1990",36005023301,16450.99988,"1.80","1.41","36.75",4121.999969
"1990",36005023302,18464,"3.37","2.49","27.91",3210
"1990",36005023501,14303,"0.48","2.01","24.58",3384.999999
"1990",36005023502,15741.99994,"4.16","5.24","26.85",4140.999985
"1990",36005023600,25787.99942,"24.39","49.19","4.12",1479.999967
"1990",36005023702,11794.99974,"1.79","4.93","13.51",1339.99997
"1990",36005023703,15475.99981,"1.62","2.55","31.50",4681.563641
"1990",36005023704,15476.00055,"1.62","2.55","31.50",3635.436429
"1990",36005023800,29850.6225,"36.46","78.94","0.69",1884.999999
"1990",36005023900,10077.00014,"2.86","2.22","23.33",7309.000102
"1990",36005024000,31948.00031,"32.97","20.25","22.45",3140.000031
"1990",36005024100,9468.999965,"1.95","2.07","26.87",4692.999983
"1990",36005024300,11848.99996,"5.85","1.21","34.37",4864.999982
"1990",36005024400,38940.00044,"46.78","93.11","0.22",1859.000021
"1990",36005024501,16078.00001,"8.88","1.84","37.14",4353.340136
"1990",36005024502,16078.00003,"8.88","1.84","37.14",3241.659871
"1990",36005024600,28888.99969,"41.43","91.80","0.22",1803.999981
"1990",36005024700,26234.64451,"3.19","1.64","57.47",1789.714534
"1990",36005024800,31893.99961,"29.96","88.90","1.44",2856.999965
"1990",36005024900,51686,"75.00","15.05","26.88",93
"1990",36005025000,28807.00021,"43.59","96.42","0.04",2263.000017
"1990",36005025100,14607.99995,"4.52","1.74","35.01",5794.99998
"1990",36005025200,34995.55842,"47.30","89.47","1.73",2266.025677
"1990",36005025300,15799.99991,"3.49","4.45","23.18",6424.999964
"1990",36005025400,27844.0001,"42.05","95.70","0.10",1908.000007
"1990",36005025500,16854.99981,"2.84","4.43","24.61",6617.999926
"1990",36005025600,44043.99922,"38.50","80.60","2.25",1589.974403
"1990",36005025700,19585.15218,"6.85","3.99","36.35",1342.560826
"1990",36005026100,40981.99878,"63.94","26.51","52.49",2232.999933
"1990",36005026300,16052.9997,"3.48","22.51","19.33",6978.99987
"1990",36005026400,36009.99987,"45.23","92.58","0.26",4285.999985
"1990",36005026500,19913.00037,"5.72","8.86","17.73",6051.000113
"1990",36005026601,24079.00024,"20.99","88.78","1.41",3056.00003
"1990",36005026602,25901.00011,"21.96","85.16","3.31",5162.000023
"1990",36005026701,26116.00023,"3.34","17.79","19.71",3102.101769
"1990",36005026702,26116.00126,"3.34","17.79","19.71",6283.898231
"1990",36005026900,23193.99991,"9.53","11.71","26.35",3817.999986
"1990",36005027300,21113.99955,"9.62","15.11","26.78",7558.999838
"1990",36005027401,40297.99881,"65.44","95.57","0.14",4861.94794
"1990",36005027402,40297.99923,"65.44","95.57","0.14",2821.052043
"1990",36005027600,NA,"0.00","100.00","0.00",5.000000196
"1990",36005027700,22983.00028,"7.53","31.20","13.58",4618.000056
"1990",36005027900,31039.99862,"19.49","64.49","8.44",6697.000275
"1990",36005028100,29984.00067,"41.17","82.46","4.58",3665.000082
"1990",36005028300,19450.77543,"2.09","27.39","33.98",1977.331362
"1990",36005028400,26029.00096,"26.39","20.38","26.09",894.7156462
"1990",36005028500,27823.16338,"14.22","72.28","8.74",2868.571852
"1990",36005028600,29290.99977,"52.58","95.04","0.18",1127.999991
"1990",36005028700,31169,"23.28","59.94","4.24",2781
"1990",36005028800,40906.99973,"56.39","92.12","0.42",2842.999981
"1990",36005028900,27998.31166,"9.57","59.03","9.32",4254.773113
"1990",36005029301,51498.00056,"51.70","83.56","5.77",1996.848197
"1990",36005029302,51245.83181,"51.29","83.64","5.69",5882.801554
"1990",36005029500,35754.0003,"23.53","83.94","3.23",4061.000034
"1990",36005029600,25810.99999,"7.99","60.60","10.32",2915.999999
"1990",36005029700,41888.99917,"36.29","86.36","3.02",3540.674426
"1990",36005030000,30768.00014,"31.21","90.08","0.94",5516.000026
"1990",36005030100,32722.99979,"34.48","85.35","3.95",1494.99999
"1990",36005030200,31739.00151,"25.70","28.78","50.46",9488.000451
"1990",36005030701,52069.29608,"39.02","91.14","2.03",5672.556362
"1990",36005030900,46442.59864,"36.56","92.66","2.14",3796.748911
"1990",36005031000,57025.00099,"82.21","76.99","9.19",3581.000062
"1990",36005031200,47227.99947,"75.33","92.10","0.67",1341.999985
"1990",36005031400,44879,"74.55","86.67","3.35",1673
"1990",36005031600,40970.00031,"69.43","91.11","0.34",1473.000011
"1990",36005031800,43976.99993,"67.45","85.70","2.24",1475.999998
"1990",36005031900,NA,NA,"74.57","8.62",464.0000052
"1990",36005032300,39349.00078,"35.38","76.62","8.34",5258.694702
"1990",36005032400,15730.99993,"11.26","63.33","13.10",2549.999988
"1990",36005032600,37231.84832,"60.82","84.08","3.11",2732.999991
"1990",36005032800,23524.99996,"16.25","63.94","6.69",3346.999994
"1990",36005033000,20719.99958,"8.10","63.49","6.15",4113.999916
"1990",36005033201,26482.99936,"11.17","46.35","12.59",3222.976913
"1990",36005033202,26483.00051,"11.17","46.35","12.59",4037.023087
"1990",36005033400,5360.000048,"0.00","0.00","0.00",6.000000054
"1990",36005033500,53367.48886,"48.28","87.46","5.32",2988.175787
"1990",36005033600,19442.00009,"7.56","16.08","40.48",5951.000028
"1990",36005033700,46339.47023,"53.81","89.66","1.19",2475.021394
"1990",36005033800,21862.00022,"18.44","25.49","29.69",3766.000038
"1990",36005034000,25979.00006,"18.66","31.50","19.79",4133.00001
"1990",36005034200,31489.99972,"40.81","35.08","35.53",1333.999988
"1990",36005034300,43833.0014,"37.71","76.13","5.64",1504.413138
"1990",36005034400,40103.99969,"53.92","34.58","40.09",1286.99999
"1990",36005034500,41881.99992,"42.90","77.05","7.70",3310.999993
"1990",36005034800,24732.00208,"34.92","16.39","50.89",5460.999972
"1990",36005035000,40962.00017,"56.92","21.57","48.40",1748.000007
"1990",36005035100,45369.00042,"31.65","68.48","6.88",2627.38967
"1990",36005035600,37406.99959,"62.00","9.17","72.44",1668.999982
"1990",36005035800,42618.00149,"65.03","5.74","79.00",5429.312076
"1990",36005035900,15991.00062,"3.24","1.08","14.67",1199.999953
"1990",36005036000,37330.69969,"54.51","56.61","15.85",2556.00001
"1990",36005036100,9193.000065,"0.71","0.78","35.98",5997.000043
"1990",36005036300,9190.999995,"2.76","0.43","18.65",5559.999997
"1990",36005036400,33324.00034,"57.61","2.90","88.32",2346.000024
"1990",36005036501,16095.99994,"3.70","0.75","47.69",3054.999989
"1990",36005036502,6926.999969,"8.19","0.61","29.13",1650.999993
"1990",36005036700,16041.99958,"10.58","1.07","39.54",1395.999964
"1990",36005036800,40128.00125,"58.00","12.06","73.48",1405.079622
"1990",36005036901,8883.000232,"4.57","0.52","26.81",1533.00004
"1990",36005036902,11049.99992,"6.46","1.29","54.16",1550.999988
"1990",36005037000,31687.00118,"46.48","15.75","62.50",2184.000081
"1990",36005037100,11985.00002,"11.69","0.92","40.13",4122.000008
"1990",36005037200,24141.00044,"27.62","17.72","46.95",1738.000032
"1990",36005037300,14242.00058,"12.00","3.13","33.52",4213.247201
"1990",36005037400,20508.99915,"7.94","10.33","48.90",3725.999845
"1990",36005037504,13425.52839,"4.98","3.46","28.33",3274.752872
"1990",36005037600,27419.99928,"28.76","15.13","50.86",2028.999947
"1990",36005037800,25081.9996,"14.29","14.06","49.62",2730.999956
"1990",36005037900,15675.00026,"4.65","1.95","54.79",5072.000083
"1990",36005038000,28422.99996,"29.20","8.40","78.23",4036.999994
"1990",36005038100,14550.99989,"4.81","3.38","21.74",5997.999955
"1990",36005038200,41247.6954,"58.82","4.79","79.27",2080.920389
"1990",36005038301,15509.99998,"1.61","1.95","39.98",4814.107993
"1990",36005038302,15509.99998,"1.61","1.95","39.98",5237.891993
"1990",36005038500,12354.00005,"6.51","3.17","25.21",4010.000016
"1990",36005038600,30417.00003,"22.16","4.79","83.94",6799.000008
"1990",36005038700,20316.99981,"7.97","35.06","20.01",2937.999973
"1990",36005038800,35915.00054,"46.41","1.65","92.53",1874.000028
"1990",36005038900,14895.99988,"11.55","46.17","4.33",3744.999971
"1990",36005039000,24200.00018,"40.20","8.99","78.46",2047.000015
"1990",36005039100,14221.99974,"7.74","38.28","7.51",5684.999897
"1990",36005039200,27292.00056,"18.99","9.08","61.23",1442.00003
"1990",36005039300,10676.00012,"2.68","19.40","26.68",7541.000084
"1990",36005039400,23484,"12.90","16.27","55.45",4031
"1990",36005039500,8335.472419,"11.11","1.37","31.72",2560.000017
"1990",36005039600,22798,"32.59","2.14","83.76",3275
"1990",36005039700,13155.00002,"8.94","66.53","3.37",4039.000007
"1990",36005039800,36726,"48.58","1.46","93.54",2462
"1990",36005039901,18318.99974,"2.66","7.93","19.30",5620.999921
"1990",36005039902,18712,"3.14","4.32","29.87",4902
"1990",36005040100,21366.99984,"1.36","10.46","21.69",3918.999971
"1990",36005040302,20047.0006,"0.65","10.26","10.80",4501.000134
"1990",36005040303,18973.00016,"3.17","11.45","10.30",4183.28271
"1990",36005040304,18972.99964,"3.17","11.45","10.30",3438.717262
"1990",36005040400,38029.99972,"56.48","3.21","87.09",2370.999982
"1990",36005040501,19928.00011,"7.65","7.58","23.51",4052.389554
"1990",36005040502,19927.9999,"7.65","7.58","23.51",6745.610433
"1990",36005040600,24135.99973,"30.35","5.52","82.59",3078.999966
"1990",36005040701,21364,"1.44","21.83","12.44",3151
"1990",36005040702,24439.9997,"6.45","27.26","12.23",5821.99993
"1990",36005040800,24365.00009,"12.68","10.76","47.69",3586.000013
"1990",36005040900,35606.99888,"13.39","31.56","56.14",3104.999902
"1990",36005041100,25672.99962,"10.47","63.67","5.14",2256.999966
"1990",36005041300,26126.00015,"5.65","51.32","4.77",6294.000035
"1990",36005041400,31483.0005,"37.34","35.72","36.65",4191.000066
"1990",36005041500,28050.00026,"5.69","48.30","8.37",4921.000046
"1990",36005041800,25478.00005,"21.12","36.68","30.43",3184.000006
"1990",36005041900,30635.00133,"3.43","50.09","7.58",5937.891072
"1990",36005042000,23389.00015,"8.86","23.42","35.74",3019.00002
"1990",36005042100,27777.00005,"1.03","22.29","13.45",6008.000011
"1990",36005042200,37316.99962,"41.03","21.45","60.34",2493.999974
"1990",36005042300,23791.70288,"5.97","51.33","7.84",3354.108906
"1990",36005042400,41570.99969,"60.17","8.80","77.48",1953.999985
"1990",36005042500,24171.99994,"7.77","60.23","7.55",5232.999988
"1990",36005042600,45017.00013,"64.77","8.94","78.74",5080.000014
"1990",36005042800,52062.00116,"66.67","16.11","68.05",1837.000041
"1990",36005042901,25469.74089,"5.17","49.63","7.55",3082.315934
"1990",36005042902,25158.00076,"7.43","41.74","13.72",3188.684071
"1990",36005043000,34306.00015,"56.61","19.06","55.61",2676.000012
"1990",36005043100,23616.49009,"4.81","19.40","22.83",8740.039063
"1990",36005043400,21837.58922,"27.27","38.61","33.68",2963.000015
"1990",36005043500,22912.47442,"7.99","23.91","21.25",790.9602201
"1990",36005043600,50487.00005,"64.14","30.55","46.57",1604.000001
"1990",36005044200,33611.0001,"32.50","15.46","53.37",3260.00001
"1990",36005044400,45658.89832,"65.23","18.74","63.68",3003.999944
"1990",36005044800,53662,"75.60","13.83","72.54",1562
"1990",36005044901,40872.99954,"36.79","94.77","1.88",1910.999979
"1990",36005044902,41614.99965,"32.81","97.27","0.33",2126.999982
"1990",36005045101,32267.00036,"23.00","94.55","1.02",1964.000022
"1990",36005045102,36651.00007,"41.88","96.40","0.82",2084.000004
"1990",36005045600,41374.6194,"62.42","37.35","47.73",2379.999979
"1990",36005045800,18165.99986,"0.48","1.55","67.17",6789.999949
"1990",36005046000,22832.99949,"20.43","9.73","69.44",2620.999941
"1990",36005046201,31927.00088,"23.75","40.18","40.48",24206.00067
"1990",36005046202,23462.24718,"31.83","15.14","64.53",5238.687879
"1990",36005048400,55538.99927,"57.24","10.95","70.29",2291.99997
"1990",36005050400,NA,NA,NA,NA,0
"1990",36005051600,40727.0002,"57.32","93.07","1.09",4053.00002
"1990",36047000100,42866.94885,"44.10","79.59","9.76",3850.44937
"1990",36047000200,9798.00019,"16.42","8.17","4.60",1065.000021
"1990",36047000301,57300.99989,"41.35","82.62","7.75",5869.999989
"1990",36047000501,41626.00092,"35.47","84.00","5.12",3326.767125
"1990",36047000502,41625.9992,"35.47","84.00","5.12",2668.232898
"1990",36047000700,56454.99937,"30.06","81.93","4.78",2699.99997
"1990",36047000900,54689.99963,"32.04","82.89","5.06",1817.999988
"1990",36047001100,7743.000115,"0.00","30.00","40.00",70.00000104
"1990",36047001300,46956.99973,"76.76","66.81","15.09",1662.999991
"1990",36047001500,10559.36548,"2.87","6.96","63.66",2170.999986
"1990",36047001800,15781.28398,"14.64","48.84","6.23",14.50538314
"1990",36047002000,17758.99998,"19.33","2.61","5.22",1340.999999
"1990",36047002100,42152.99944,"20.36","56.56","24.82",418.9999944
"1990",36047002200,26300.00009,"29.28","23.09","6.39",3525.189178
"1990",36047002300,12803.99967,"1.71","0.74","71.99",5105.999867
"1990",36047002901,10266.99997,"0.15","0.63","76.46",4613.999987
"1990",36047003000,36250.00027,"44.10","80.47","0.88",1587.000012
"1990",36047003100,36569.00083,"23.68","10.06","54.58",3201.000072
"1990",36047003300,34322.99952,"17.30","27.91","47.14",1762.999975
"1990",36047003400,39979.02794,"44.37","87.75","0.16",2742.599453
"1990",36047003500,34773.00006,"10.12","20.40","61.99",1505.000003
"1990",36047003600,32910.99975,"26.53","84.75","0.92",3488.999974
"1990",36047003700,22000.00082,"2.16","25.00","17.91",268.00001
"1990",36047003800,41351,"46.05","93.04","0.07",1480
"1990",36047003900,23696.99991,"10.42","31.40","32.83",2244.999992
"1990",36047004100,44944.00042,"25.69","52.76","23.59",3315.000031
"1990",36047004300,32348.00024,"16.25","36.84","20.92",2739.00002
"1990",36047004400,59091.95879,"71.34","95.46","0.04",2467.999992
"1990",36047004500,54570.9998,"33.66","84.31","2.72",3269.999988
"1990",36047004600,44006.36231,"66.36","92.41","0.08",1198.999991
"1990",36047004700,37567.19755,"24.51","44.98","9.03",459.6719418
"1990",36047004900,41440.99893,"18.29","66.60","9.03",2389.878637
"1990",36047005000,42178.00047,"42.56","92.46","0.09",2255.000025
"1990",36047005100,32249.99997,"30.12","55.04","6.89",1914.999998
"1990",36047005201,18755.72591,"13.25","95.33","0.12",1756.299753
"1990",36047005202,42299,"32.38","94.51","0.19",2566
"1990",36047005300,20225.58579,"29.94","29.54","10.08",1715.914216
"1990",36047005400,35506.99981,"23.23","91.04","0.91",3092.999983
"1990",36047005601,37065.00028,"22.13","92.42","0.16",2494.000019
"1990",36047005602,35024,"25.38","92.08","0.21",1426
"1990",36047005800,29239.00014,"20.48","85.16","0.50",2991.000014
"1990",36047005900,14937.6921,"21.52","17.45","18.45",1198.085799
"1990",36047006000,29545.00044,"32.34","80.56","0.20",2562.000038
"1990",36047006200,24704,"22.45","86.57","0.16",2576
"1990",36047006300,35827.00038,"25.91","84.23","0.88",1699.000018
"1990",36047006400,30559,"26.57","88.28","0.55",3072
"1990",36047006500,32958.00024,"25.21","85.50","1.46",5153.000038
"1990",36047006600,32160.99988,"15.79","83.32","0.86",3482.999987
"1990",36047006700,46176,"26.56","84.14","1.43",3285
"1990",36047006800,29696.00006,"19.89","69.12","0.81",4207.000008
"1990",36047006900,36666.99978,"27.64","50.19","6.83",3131.999981
"1990",36047007000,29312.38085,"26.99","63.74","4.23",2326.911626
"1990",36047007100,16917.00033,"11.53","11.05","47.38",5314.000104
"1990",36047007200,22312.00033,"14.29","23.69","0.56",1435.000021
"1990",36047007400,24859,"20.00","12.06","2.61",4718
"1990",36047007500,38883.99977,"31.99","75.93","1.67",3962.999976
"1990",36047007600,20724.99985,"25.64","15.21","2.73",3595.999973
"1990",36047007700,31282.99898,"22.75","73.97","4.96",3606.726941
"1990",36047007800,22562.99983,"19.30","9.70","4.81",4947.999963
"1990",36047008000,21174.00002,"25.73","15.80","2.79",3760.000004
"1990",36047008200,19219.00029,"21.96","14.06","2.72",3563.000053
"1990",36047008400,20605.99982,"22.20","19.18","2.44",2789.999975
"1990",36047008500,7602.000006,"0.43","1.21","62.20",7932.000006
"1990",36047008800,22344.00058,"36.67","28.95","2.90",2722.3136
"1990",36047009000,22301.51375,"21.16","29.57","4.27",2224.686403
"1990",36047009200,19375.00036,"20.88","24.11","6.73",4190.000078
"1990",36047009400,26711.9996,"28.23","55.91","1.35",4009.99994
"1990",36047009600,25191.00019,"26.34","21.12","4.26",5113.000038
"1990",36047009800,22281,"22.02","14.59","3.56",4996
"1990",36047010000,18952.00028,"24.73","24.18","3.33",4930.000073
"1990",36047010100,21487.00035,"30.45","37.58","4.15",3252.000052
"1990",36047010200,29264.99964,"33.72","43.88","1.03",3684.999955
"1990",36047010400,25541,"25.52","39.23","0.59",4606
"1990",36047010600,26784.0006,"33.79","37.80","1.28",4151.000093
"1990",36047010800,27857,"27.46","39.72","3.16",3983
"1990",36047011000,22222,"30.32","40.67","2.33",1714
"1990",36047011200,18493.00028,"12.45","37.83","4.47",5791.000086
