year,county,TRTID10,hinc,prent,powner,pwht,pblk,phisp,pop,punemp,ohu,multi,mrent,pcol,phs,str30old,hh10old,fhh,pov,ppov,pfb,pfb10,p18und,p60up,ncoops
2010,Kings County,36047038900,40811,0.7186678352322524,0.1831726555652936,0.1687702848900108,0.0710421925712225,0.6689505950234403,2773,0.09621353196772191,1141,1033,905,0.144608727010458,0.3671114316624594,789,853,112,1025,0.3642501776830135,29.2995839112344,348,583,318,0
2010,Kings County,36047039000,40583,0.35728744939271256,0.45040485829959515,0.8838737949167397,0.0035056967572304996,0.04513584574934268,2282,0.06088082901554404,988,633,1229,0.13847502191060473,0.4092900964066608,847,424,39,171,0.08054639660857277,34.2439943476213,145,649,445,0
2010,Kings County,36047039100,45721,0.7756482525366404,0.13979706877113868,0.1276595744680851,0.08250108554059922,0.7251411202778983,2303,0.09381980640357408,887,910,918,0.12027789839339992,0.46157186278766826,308,766,126,826,0.31382978723404253,32.9295154185022,185,581,281,1
2010,Kings County,36047039200,43026,0.5368682684341343,0.3156586578293289,0.8298258345428157,0.008345428156748911,0.07075471698113207,2756,0.12257405515832483,1207,810,988,0.13243831640058054,0.3457910014513788,1013,483,41,228,0.096,41.7684210526316,250,705,576,0
2010,Kings County,36047039300,52850,0.7786764705882353,0.15294117647058825,0.1203155818540434,0.2406311637080868,0.5942519019442096,3549,0.10986666666666667,1360,1287,1266,0.13158636235559312,0.38602423217807835,1115,843,156,671,0.1982274741506647,32.5364431486881,465,730,347,1
2010,Kings County,36047039400,48191,0.4927536231884058,0.33229813664596275,0.8684965178205654,0.004916018025399427,0.08029496108152397,2441,0.13938753959873285,966,560,958,0.1331421548545678,0.3641950020483408,847,339,26,150,0.06252605252188412,35.5147978324302,178,701,458,0
2010,Kings County,36047039500,18909,0.7202072538860104,0.18208734270910437,0.08668639053254437,0.26005917159763314,0.6269230769230769,3380,0.22873481057898498,1351,1351,1160,0.11479289940828402,0.3985207100591716,1195,870,167,1857,0.5345423143350605,32.0379965457686,546,736,506,1
2010,Kings County,36047039600,43981,0.40971488912354803,0.3558606124604013,0.9021636876763875,0.0018814675446848542,0.07478833490122296,2126,0.12304250559284116,947,456,852,0.16933207902163688,0.3476011288805268,646,382,36,202,0.0955986748698533,20.2082347373403,75,645,370,0
2010,Kings County,36047039700,33607,0.681655960028551,0.1827266238401142,0.047506639126586016,0.5694895249336087,0.3514311006196518,3389,0.14849498327759197,1401,1391,1117,0.08970197698436116,0.35438182354676895,1225,681,263,878,0.2857142857142857,32.8909032049207,323,845,416,0
2010,Kings County,36047039800,42083,0.47555129434324067,0.3652924256951103,0.4409984871406959,0.007564296520423601,0.23978819969742815,2644,0.06155143338954469,1043,694,956,0.15015128593040847,0.4576399394856278,795,464,46,157,0.06604964240639462,48.1863149216818,451,585,471,0
2010,Kings County,36047039900,42434,0.7308488612836439,0.18219461697722567,0.03792832853779754,0.4462464033481559,0.48600575464295054,3823,0.1616248919619706,1449,1280,756,0.08841224169500392,0.41250326968349466,1347,974,277,945,0.2194612169066419,32.559219693451,700,1079,530,5
2010,Kings County,36047040000,37872,0.5753749013417522,0.2959747434885556,0.4757249918540241,0.010101010101010102,0.19876181166503748,3069,0.09314079422382672,1267,1041,986,0.08993157380254155,0.5545780384490062,1194,687,41,555,0.17166718218373028,45.6232601299103,532,585,642,0
2010,Kings County,36047040100,44563,0.6722054380664653,0.18126888217522658,0.04235361000568505,0.4789653212052302,0.44997157475838545,3518,0.1835278858625162,1324,1108,1052,0.10716316088686755,0.2802728823194997,1062,619,259,1142,0.3489153681637641,22.0919747520289,122,844,374,0
2010,Kings County,36047040200,38300,0.538755980861244,0.3588516746411483,0.40948905109489053,0.013138686131386862,0.1427007299270073,2740,0.05968858131487889,1045,774,829,0.12153284671532846,0.5116788321167883,954,488,46,454,0.18477818477818478,46.5201465201465,273,547,552,0
2010,Kings County,36047040300,27250,0.6703621581670363,0.20916481892091648,0.03646127755794234,0.6280384397964952,0.30893159977388357,3538,0.21362229102167182,1353,1194,1066,0.07518371961560204,0.27303561334087056,900,673,268,1405,0.4160497482973053,24.3707432632514,181,899,444,1
2010,Kings County,36047040400,37198,0.5146198830409356,0.31968810916179335,0.45668365346922773,0.0027440219521756176,0.12073696589572716,2551,0.08265947888589398,1026,671,884,0.12700901607212858,0.4915719325754606,764,424,64,259,0.11490683229813664,52.8609154929578,204,504,481,0
2010,Kings County,36047040500,44886,0.6976744186046512,0.17275747508305647,0.051351351351351354,0.5101351351351351,0.4189189189189189,1480,0.21637426900584794,602,550,1050,0.08581081081081081,0.2972972972972973,600,249,127,208,0.13720316622691292,39.2480211081794,254,419,158,0
2010,Kings County,36047040600,48917,0.5517492711370262,0.3097667638483965,0.4610552763819096,0.007537688442211055,0.10521356783919598,3184,0.09227614490772386,1372,1041,939,0.10741206030150753,0.4839824120603015,1182,613,56,217,0.06703738029039234,53.1047265987025,751,603,574,0
