"","year","TRTID10","hinc","powner","pwht","pblk","pop","punemp","mrent","pcol","phs","str30old","hh10old","fhh","pov","pfb","pfb10","p18und","p60up"
"3870",1980,36081138502,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"3871",1980,36081139900,24653.42,0.91,0.92,0,1821.65,0.05,336.63,0.22,0.39,468.6,225.08,0.5,55.89,368.53,106.05,399.07,470.95
"3872",1980,36081140300,26422,0.91,0.89,0,2252,0.06,296,0.16,0.41,346,288,15,22,617,171,451,527
"3873",1980,36081140901,27879.3,0.83,0.86,0,911.91,0.02,249,0.19,0.39,258.23,124.92,0,1.39,258.67,78,184.27,266.23
"3874",1980,36081140902,28125,0.92,0.87,0,2195,0.03,310,0.16,0.45,601,239,12,22,577,53,422,557
"3875",1980,36081142900,21915,0.8,0.91,0,3371,0.03,269,0.13,0.48,704,483,15,140,756,99,658,885
"3876",1980,36081143500,25072,0.81,0.91,0,2030,0.03,276,0.13,0.4,456,316,13,50,339,90,478,373
"3877",1980,36081144100,21832,0.47,0.92,0,3020,0.03,260,0.19,0.4,681,722,61,86,603,256,657,551
"3878",1980,36081144700,19115,0.64,0.44,0.44,2364.26,0.06,246,0.09,0.46,379.92,359.97,38.89,148.58,448.72,103.7,578.35,407.84
"3879",1980,36081005000,19583,0.28,0.67,0,84.74,0.18,256,0,0.5,0,26.6,0,0,8.87,0,21.68,11.82
"3880",1980,36081005100,11683,0.18,0.57,0.01,1877,0.13,204,0.06,0.57,691,482,72,260,764,395,434,342
"3881",1980,36081005200,12106,0.43,0.89,0,1737,0.05,216,0.02,0.56,504,329,53,304,314,66,412,337
"3882",1980,36081005300,11867,0.18,0.79,0,5000,0.07,186,0.1,0.55,1965,1267,148,503,2409,960,913,1282
"3883",1980,36081005400,17645,0.62,0.95,0,4107.72,0.09,215,0.03,0.55,1314.95,652.48,68.94,379.7,573.54,71.94,907.28,877.3
"3884",1980,36081005500,12008,0.17,0.46,0.01,900,0.04,179,0.04,0.53,386,268,25,283,451,258,211,152
"3885",1980,36081005700,12464,0.1,0.6,0,4126,0.07,176,0.07,0.52,1590,1039,82,469,2098,1180,851,906
"3886",1980,36081005800,16958,0.54,0.96,0,4645,0.07,267,0.05,0.58,1027,977,60,344,560,32,953,1020
"3887",1980,36081005900,12789,0.18,0.74,0,4314,0.06,188,0.06,0.57,1745,1058,91,414,2069,775,817,1054
"3888",1980,36081006100,11882,0.12,0.78,0,6016,0.07,184,0.07,0.58,2467,1537,60,880,3369,1505,1130,1342
"3889",1980,36081006300,11928,0.14,0.74,0,6289,0.06,189,0.06,0.55,2523,1431,123,1067,2964,1126,1343,1445
"3890",1980,36081006900,11473,0.21,0.71,0.02,3656,0.1,210,0.05,0.55,870,933,66,621,1946,931,751,702
"3891",1980,36081007100,12717,0.16,0.75,0,4357,0.07,203,0.08,0.56,1596,1057,121,638,1812,887,888,1070
"3892",1980,36081007300,12954,0.08,0.74,0.01,4255,0.07,212,0.1,0.53,1581,1150,95,551,1864,775,763,1093
"3893",1980,36081007500,12365,0.06,0.75,0.02,4350,0.05,198,0.09,0.59,1411,1470,91,342,1673,559,648,1369
"3894",1980,36081007700,16332,0.34,0.78,0,1034,0.06,204,0.07,0.54,388,188,19,168,322,78,238,218
"3895",1980,36081007900,13922,0.23,0.63,0.01,2919,0.09,213,0.04,0.46,895,570,111,459,1196,620,893,373
"3896",1980,36081008100,13250,0.26,0.48,0.02,617.8,0.04,206,0.04,0.5,189.63,146.71,33.93,101.8,213.58,145.72,176.66,99.81
"3897",1980,36081008300,13714,0.2,0.49,0.12,2415,0.08,212,0.04,0.48,707,660,88,590,996,615,685,291
"3898",1980,36081063700,21633.92,0.69,0.97,0,3184.81,0.03,251.45,0.07,0.53,1006.24,492.33,26.37,179.2,504.57,20.68,644.75,805.09
"3899",1980,36081063800,22126.66,0.84,0.84,0.08,2974.28,0.02,242,0.08,0.48,677.08,399.04,50,169.01,343.03,88.01,776.07,576.06
"3900",1980,36081063900,20778,0.49,0.97,0.01,2620,0.07,235,0.11,0.53,793,475,37,180,474,25,502,669
"3901",1980,36081064101,20435,0.48,0.95,0,2208,0.03,231,0.14,0.52,64,361,6,43,391,19,239,901
"3902",1980,36081145101,21439,0.71,0.9,0,1323,0.04,273,0.12,0.45,242,214,22,49,387,94,288,321
"3903",1980,36081145102,19059.16,0.74,0.7,0.15,2178.74,0.11,269.89,0.09,0.47,321.08,343.03,31.11,81.42,546.28,104.3,491.65,432.16
"3904",1980,36081145900,21769,0.76,0.93,0,2704,0.04,251,0.1,0.47,744,421,43,174,647,197,610,598
"3905",1980,36081146300,16756.32,0.38,0.86,0.03,3002.07,0.05,250.45,0.1,0.51,605.44,578.68,69.84,270.09,815.75,253.6,617.63,849.33
"3906",1980,36081146700,17411,0.24,0.91,0.01,2511.37,0.07,228,0.15,0.41,608.97,739.39,49.03,238.29,452.07,93.16,503.06,485.41
"3907",1980,36081147100,21954,0.46,0.93,0,2814,0.04,367,0.18,0.38,393,670,39,176,566,163,506,605
"3908",1980,36081147900,23352.08,0.53,0.9,0,4131,0.03,333,0.2,0.36,909,1027,42,184,687,181,886,775
"3909",1980,36081148300,32731,0.86,0.92,0.01,3314,0.02,331,0.3,0.25,678,565,17,117,463,98,836,563
"3910",1980,36081150701,27194,0.82,0.93,0,3198,0.03,354,0.22,0.33,571,472,46,112,499,138,697,696
"3911",1980,36081150702,25850,0.67,0.94,0,3279,0.03,302,0.2,0.4,550,644,41,76,697,195,603,810
"3912",1980,36081152901,25296.02,0.6,0.94,0,5352.26,0.03,311,0.17,0.38,104,1096.03,85,201.14,678.61,111.19,941.33,927.47
"3913",1980,36081152902,24177,0.86,0.95,0,5279,0.03,283,0.17,0.45,258,821,11,194,751,113,742,1371
"3914",1980,36081156700,26250,0.36,0.65,0.25,1957.75,0.08,217,0.2,0.51,0,12.96,0,50.84,600.08,70.77,123.61,546.26
"3915",1980,36081157101,21549.27,0.71,0.89,0.02,6596.24,0.04,261.98,0.13,0.48,1716.71,981.2,96.12,296.94,1073.95,201.04,1287.78,1649.51
"3916",1980,36081157102,21469.41,0.88,0.95,0,1243.76,0.02,254.12,0.07,0.59,242.29,207.8,5.88,32.06,130.05,6.96,231.22,334.49
"3917",1980,36081157901,22721,0.74,0.95,0,4647,0.04,267,0.12,0.48,511,616,48,171,734,180,739,1219
"3918",1980,36081157902,26939,0.94,0.93,0,3319,0.04,295,0.12,0.52,643,362,0,106,694,132,543,914
"3919",1980,36081064102,16628,0.15,0.92,0.01,166.03,0.05,238,0.21,0.38,65.02,41.95,2.53,12.86,66,17.33,26.51,49.01
"3920",1980,36081064500,20404,0.62,0.91,0,1833.19,0.1,221,0.1,0.5,637.76,348.67,15.63,133.8,358.43,112.32,366.25,463.91
"3921",1980,36081064600,23171,0.82,0.12,0.81,3123,0.09,230,0.08,0.38,809,735,112,291,653,332,1069,283
"3922",1980,36081065000,24483,0.88,0.1,0.81,3073,0.02,238,0.07,0.35,686,669,90,290,906,336,1098,244
"3923",1980,36081065400,18750,0.72,0.85,0.07,2143.72,0.07,232,0.05,0.5,606.92,322.96,19,56.99,252.97,73.99,522.93,431.94
"3924",1980,36081065501,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"3925",1980,36081065600,19954,0.75,0.94,0.01,3271,0.08,277,0.07,0.51,452,460,60,199,329,29,743,588
"3926",1980,36081065702,16250,0.49,0.98,0,1502,0.08,221,0.05,0.59,402,317,14,115,248,54,273,384
"3927",1980,36081065900,18388,0.7,0.99,0,1610,0.11,240,0.07,0.63,409,273,23,113,300,18,262,462
"3928",1980,36081066000,24015,0.76,0.95,0.01,2541,0.07,293,0.05,0.52,166,337,40,121,290,33,558,419
"3929",1980,36081066100,22177,0.71,0.98,0,1786,0.01,272,0.06,0.51,140,253,0,5,445,22,342,331
"3930",1980,36081066300,22755.02,0.79,0.95,0,2679.91,0.06,247.01,0.1,0.49,884.72,375.81,35.95,211.03,626.95,127.41,549.92,684.18
"3931",1980,36081126700,27088.01,0.87,0.71,0.02,1929.92,0.03,249.09,0.23,0.33,569.3,256.49,38.02,151.12,650.89,136.27,418.41,443.33
"3932",1980,36081066501,21173.03,0.55,0.98,0,3594.18,0.05,267.42,0.07,0.56,233.16,753.6,23.05,105.24,797.51,56.3,677.75,821
"3933",1980,36081066701,20018.7,0.68,0.98,0,2405.32,0.04,234.14,0.06,0.59,568.87,364.52,17,109.6,376,15.43,431.56,659.24
"3934",1980,36081066900,22865,0.64,0.97,0,1925,0.04,264,0.08,0.52,112,341,28,115,379,45,354,444
"3935",1980,36081067700,21982,0.78,0.98,0,1788,0.05,245,0.07,0.5,624,361,9,58,219,0,330,500
"3936",1980,36081067900,13229,0.25,0.76,0.04,4012,0.05,224,0.13,0.53,855,1004,75,560,1647,671,623,1290
"3937",1980,36081157903,22250,0.74,0.95,0,3749,0.02,286,0.1,0.52,762,603,35,85,590,76,700,914
"3938",1980,36081161700,23202,0.86,0.94,0,4177,0.04,246,0.1,0.45,1249,544,37,91,487,32,1004,834
"3939",1980,36081162100,19164,0.63,0.93,0,5122,0.05,277,0.08,0.49,1210,1030,94,380,704,100,1190,959
"3940",1980,36081097202,8169,0.07,0.09,0.74,3019.87,0.15,151,0.01,0.39,107.77,800.61,325.52,1195.51,411.5,211.35,1312.48,305.33
"3941",1980,36081076901,17225.42,0.07,0.85,0.01,4518.47,0.04,256.84,0.24,0.39,2187.03,1349.99,45.88,415.74,1406.98,421.39,545.97,1474.19
"3942",1980,36081107202,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"3943",1980,36081012500,13481.98,0.26,0.77,0,1777.42,0.04,202.94,0.05,0.56,644.47,336.46,28.61,185.14,763.41,356.92,396.68,380.34
"3944",1980,36081029400,18505.86,0.62,0.07,0.89,5313,0.11,254.93,0.07,0.47,539,879,257,622,770,398,1339,782
"3945",1980,36081061301,14609,0.31,0.96,0,4807,0.05,187,0.03,0.57,1874,1068,107,498,971,227,1121,1092
"3946",1980,36081065703,20998.98,0.6,0.98,0,2595,0.07,218.03,0.07,0.56,817,382,20,91,391,21,521,696
"3947",1980,36081072300,32160.53,0.85,0.85,0,2387,0.02,384.52,0.36,0.25,815,374,7,76,936,342,517,542
"3948",1980,36081084900,12956.01,0.09,0.2,0.26,5153.59,0.07,254.11,0.09,0.42,842.84,1571.22,184.7,1088.03,2588.09,1856.58,1362.44,609.43
"3949",1980,36081086900,16210.03,0.35,0.71,0.1,4015.1,0.06,234.62,0.08,0.52,400.88,933.79,90.65,421.91,885.64,187.29,726.89,1238.2
"3950",1980,36081003300,12567.28,0.19,0.4,0.01,2066,0.1,196.76,0.04,0.48,685,430,35,381,855,441,515,316
"3951",1980,36081008500,9769.09,0.22,0.57,0.06,1140,0.1,167.7,0.05,0.56,374,280,72,334,260,100,322,217
"3952",1980,36005015100,8546,0.14,0.01,0.91,2257,0.13,157,0.02,0.5,830,494,261,879,153,60,615,398
"3953",1980,36005037600,13288,0.21,0.32,0.36,1923,0.15,212,0.03,0.49,437,526,98,223,509,197,504,286
"3954",1980,36005024800,16659,0.27,0.94,0.01,3114,0.05,261,0.11,0.6,362,657,40,260,963,89,418,1226
"3955",1980,36005023301,7384,0.02,0.06,0.44,3764,0.16,199,0.02,0.44,1432,1304,480,1682,549,407,1304,275
"3956",1980,36005019400,15833,0.48,0.88,0,1551,0.06,227,0.03,0.49,383,377,16,116,372,59,384,258
"3957",1980,36005045600,20065.99,0.64,0.62,0.23,2431,0.07,253.86,0.06,0.51,372,428,88,188,586,128,577,446
"3958",1980,36005005001,7697,0.08,0.03,0.19,4130.37,0.08,184,0.02,0.44,1136.57,1166.05,391.86,1727.53,644.02,267.59,1488.51,365.1
"3959",1980,36005005002,7697,0.08,0.03,0.19,4976.63,0.08,184,0.02,0.44,1369.43,1404.95,472.14,2081.47,775.98,322.41,1793.49,439.9
"3960",1980,36005005300,8472,0.01,0.03,0.78,4384.89,0.09,265,0.02,0.42,13.99,1611.23,367.82,1305.37,449.78,190.91,1587.24,546.74
"3961",1980,36005023000,11250,0.22,0.67,0.01,2232.55,0.07,181,0.05,0.55,738.53,478.05,65.87,390.22,510.98,163.67,497.01,520.96
"3962",1980,36005013200,21250,0.61,0.87,0.01,4910.36,0.07,247,0.05,0.51,495.32,849.12,72.75,307.96,643.82,60.79,1172.03,800.29
"3963",1980,36005007900,6969,0.03,0.02,0.24,5634,0.13,143,0.01,0.44,989,1136,429,2439,622,197,1967,680
"3964",1980,36005008900,6922,0.02,0.02,0.07,2341.32,0.09,158,0,0.45,632.73,595.81,212.57,1254.49,331.34,109.78,846.31,186.63
"3965",1980,36005021601,10057,0.11,0.52,0.05,3614,0.12,185,0.04,0.53,1233,1008,219,866,572,230,844,903
"3966",1980,36005003800,15019.24,0.32,0.07,0.41,1108.57,0.11,198.59,0.02,0.43,96.82,246.54,48.02,154.54,111.9,45.75,396.7,93.85
"3967",1980,36005025000,16019,0.43,0.97,0,2539,0.03,232,0.06,0.58,606,514,43,280,645,74,487,596
"3968",1980,36005028900,12162.5,0.07,0.74,0.08,4191.09,0.05,183.54,0.1,0.56,1361.37,1017.19,109.56,402.89,1218.98,218.66,709.3,1305.4
"3969",1980,36005025300,7290,0.04,0.15,0.28,5735,0.17,195,0.03,0.4,1924,1732,670,2547,856,413,2295,478
"3970",1980,36005017300,7150,0.05,0.02,0.46,4892,0.11,166,0.01,0.41,701,1326,422,2122,408,214,2092,543
"3971",1980,36005006500,9415,0.03,0.22,0.29,3312,0.17,171,0.04,0.5,922,1105,188,896,689,313,918,505
"3972",1980,36005018900,8024,0.05,0.06,0.48,6223.59,0.17,187,0.03,0.39,2068.28,1876.93,662.22,2683.6,729.76,381.76,2331.85,547.79
"3973",1980,36005004300,6691,0.03,0.02,0.2,4434,0.22,145,0,0.41,380,1212,319,1991,417,281,1859,312
"3974",1980,36005011800,21567.78,0.76,0.95,0,5192.64,0.05,244.02,0.06,0.4,964.68,647.88,66.25,154.04,730.18,72.21,1031.97,882.71
"3975",1980,36005006800,15312,0.21,0.07,0.24,2917,0.06,227,0.02,0.48,495,695,113,364,649,141,872,372
"3976",1980,36005011900,5638.28,0.04,0.01,0.31,3455.68,0.06,157,0.01,0.46,869.27,882.19,341.43,1538.51,583.66,319.22,1218.69,339.37
"3977",1980,36005008400,21732,0.63,0.05,0.37,1840,0.05,259,0.05,0.49,32,318,34,294,335,90,566,178
"3978",1980,36005008700,6022.08,0.01,0.01,0.26,3562.56,0.1,157,0.01,0.45,1085.7,862.63,384.23,1590.2,680.48,203.26,1403.98,316.25
"3979",1980,36005013500,7671,0.06,0,0.8,2763,0.09,137,0.01,0.44,603,556,305,1297,121,74,1075,327
"3980",1980,36005020601,13292,0.31,0.65,0.02,2037,0.06,186,0.04,0.57,536,482,43,266,408,89,470,497
"3981",1980,36005022401,10857,0,0.89,0,2234,0.05,211,0.11,0.65,1060,560,50,322,689,109,269,962
"3982",1980,36005023100,7065.21,0.07,0.05,0.42,1466.35,0.1,188.98,0.02,0.54,401.97,413.97,153.38,714.82,311.47,256.65,469.14,109.86
"3983",1980,36005024700,10212.34,0.02,0.03,0.66,1786.65,0.12,249.58,0.04,0.39,307.03,571.74,191,554.6,221.07,127.3,633.31,141.11
"3984",1980,36005003900,5688,0.06,0.04,0.18,4514,0.21,145,0.01,0.48,1302,1300,429,2524,366,171,1539,444
"3985",1980,36005020200,12575,0.22,0.79,0,1607,0.04,189,0.04,0.62,580,421,36,221,213,5,336,370
"3986",1980,36005023302,6120,0.03,0.06,0.27,2922,0.12,205,0.05,0.35,778,850,343,1518,596,361,1168,191
"3987",1980,36005007100,6706,0.01,0.02,0.2,1155,0.14,128,0,0.36,136,329,93,562,50,42,580,61
"3988",1980,36005039100,8924,0.08,0.63,0.06,5708,0.1,153,0.01,0.51,1931,1462,380,1774,2310,884,1783,993
"3989",1980,36005007500,8590,0.04,0.01,0.49,3652,0.13,168,0.02,0.49,630,730,252,1424,268,105,1242,452
"3990",1980,36005021302,6242,0.06,0.02,0.5,2714.61,0.14,182,0.01,0.41,905.87,776.89,369.95,1494.78,324.95,143.98,1114.84,135.98
"3991",1980,36005006900,6039,0.03,0.05,0.46,4782,0.19,142,0.02,0.4,685,1082,482,2381,361,141,1902,461
"3992",1980,36005012101,5417,0.06,0.02,0.15,1619,0.16,167,0.01,0.45,637,432,221,905,93,54,652,124
"3993",1980,36005021900,7003.33,0.04,0.05,0.35,1191.64,0,183,0,0.42,362.26,374.92,149.4,669.98,147.56,82.37,463.96,69.5
"3994",1980,36005007300,7339,0.02,0.02,0.32,2984,0.12,168,0.01,0.47,857,719,269,1275,319,147,1045,308
"3995",1980,36005041900,12140,0.04,0.73,0.04,5566.22,0.07,193,0.09,0.54,2359.12,1489.61,230.83,1046.54,1361.48,268.97,1120.87,1573.72
"3996",1980,36005035800,19307,0.58,0.14,0.71,6151.69,0.07,241,0.05,0.46,821.29,1088.06,261.77,488.58,1831.42,880.24,1589.63,857.26
"3997",1980,36005012701,5215,0.02,0.05,0.07,1463,0.13,148,0.03,0.43,506,401,145,800,189,133,527,151
"3998",1980,36005000100,NA,NA,0.09,0.58,5625,NA,NA,0,0.38,NA,NA,0,NA,391,181,540,16
"3999",1980,36005034200,14265,0.39,0.64,0.16,1236,0,208,0.03,0.6,261,276,34,76,350,78,260,304
"4000",1980,36005011000,4775,0.25,0.64,0.15,22.57,0,84,0,0.8,6.49,10.46,0,4.07,3,0,2.52,11.14
"4001",1980,36005033400,NA,NA,0.5,0.5,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0
"4002",1980,36005024100,4965,0.04,0.05,0.35,5272,0.17,184,0.01,0.42,1588,1682,760,2974,961,592,2053,374
"4003",1980,36005038200,20900.89,0.48,0.11,0.71,2131.2,0.06,224,0.03,0.51,337.75,413.61,109.19,223.76,464.59,186.52,596.04,327.37
"4004",1980,36005009800,17123,0.38,0.22,0.24,4861,0.06,230,0.05,0.46,618,1277,196,557,544,145,1413,635
"4005",1980,36005004100,7054,0.03,0.02,0.31,6040,0.13,137,0.01,0.42,423,1351,557,2435,410,222,2323,577
"4006",1980,36005039400,12007,0.13,0.32,0.39,3982,0.1,198,0.03,0.54,1246,1048,313,665,1036,486,1010,908
"4007",1980,36005021800,11553,0.14,0.35,0.13,5722,0.07,187,0.04,0.48,1688,1417,350,1292,888,333,1676,1015
"4008",1980,36005036800,18224,0.5,0.25,0.62,1483.8,0.09,223,0.06,0.5,214.25,173.39,54.81,217.24,453.41,149.48,297.96,390.63
"4009",1980,36005022500,7532,0.03,0.04,0.52,6601,0.1,197,0.02,0.39,2106,1958,743,2864,1261,717,2493,536
"4010",1980,36005041500,11950,0.04,0.73,0.03,4878,0.04,208,0.08,0.52,1943,1383,147,718,1012,237,1012,1491
"4011",1980,36005003100,7356,0.05,0.03,0.07,793,0.07,140,0.01,0.62,202,182,59,524,167,64,282,67
"4012",1980,36005003500,7906,0.03,0.03,0.27,3573,0.23,148,0.01,0.45,661,806,273,1328,470,234,1296,379
"4013",1980,36005008500,6144,0.06,0.01,0.27,4458.44,0.14,156,0.02,0.42,1227.3,1098.37,400.77,2098.8,839.52,444.74,1714.02,430.75
"4014",1980,36005012102,7298,0.05,0.02,0.16,798,0.08,141,0.01,0.53,276,260,74,395,177,92,281,77
"4015",1980,36005021100,6145,0.05,0.05,0.45,3087,0.22,165,0.02,0.49,1053,963,304,1282,445,140,1109,234
"4016",1980,36005023200,12479,0.33,0.86,0.01,2138,0.06,191,0.04,0.52,620,422,51,247,373,77,487,456
"4017",1980,36005022404,10470,0,0.84,0.01,3391.6,0.07,212,0.08,0.63,1535.75,895.03,59.15,442.81,1242.76,363.21,541.22,1378.75
"4018",1980,36005000400,14730,0.53,0.19,0.14,2277.25,0.07,229,0.02,0.51,377.14,497.1,98.84,376.18,219.76,34.55,760.04,218.8
"4019",1980,36005026602,13218,0.19,0.88,0.04,5437,0.05,202,0.05,0.61,1561,1319,77,503,1180,149,929,1628
"4020",1980,36005002000,9729,0.14,0.03,0.56,8784.43,0.15,144,0.02,0.43,753.18,1728.46,767.98,2648.46,912.1,287.25,3350.3,832.15
"4021",1980,36005003300,4672,0.03,0.01,0.35,2817,0.18,116,0,0.34,454,784,399,1936,85,17,1339,148
"4022",1980,36005014300,6179,0.1,0.03,0.52,689.34,0.31,141,0.01,0.41,152.51,184.75,54.9,385.19,45.32,13.07,250.12,73.2
"4023",1980,36005022701,10033.94,0.02,0.06,0.5,3755.97,0.09,212.28,0.04,0.38,1301.46,1219.16,377.18,1592.73,627.07,382.78,1390.15,281.99
"4024",1980,36005038900,8701,0.11,0.69,0.03,3604,0.08,151,0.03,0.58,1396,1024,222,988,1349,429,900,738
"4025",1980,36005013800,16155,0.69,0.93,0.02,3514,0.05,238,0.04,0.54,747,756,59,265,341,38,958,693
"4026",1980,36005007400,17076,0.31,0.1,0.48,2362,0.06,248,0.07,0.45,0,644,113,191,185,14,668,307
"4027",1980,36005040100,8637,0.01,0.39,0.1,3790,0.15,202,0.05,0.49,1421,1196,234,1253,894,330,1075,737
"4028",1980,36005001600,12689,0.14,0.09,0.25,5420,0.1,246,0.04,0.43,141,1633,360,712,439,85,1863,651
"4029",1980,36005016300,15441,0,0,0,97,0.13,206,0,0.38,30,24,6,27,11,0,54,7
"4030",1980,36005008300,6241,0.03,0.02,0.1,3881,0.11,152,0.01,0.46,1376,1099,448,1715,620,307,1429,382
"4031",1980,36005023900,6448,0.03,0.08,0.25,7871,0.15,184,0.01,0.42,2807,2582,934,3943,1061,627,3045,596
"4032",1980,36005039902,7181,0.03,0.15,0.3,4164,0.13,188,0.03,0.47,1386,1319,490,1611,832,415,1348,485
"4033",1980,36005034400,15507,0.53,0.54,0.29,1422,0.07,203,0.09,0.52,234,278,25,137,459,136,268,336
"4034",1980,36005023600,13549,0.23,0.77,0.02,1381,0.06,185,0.04,0.6,586,390,55,159,347,55,324,323
"4035",1980,36005026500,8908,0.05,0.3,0.11,5305,0.11,197,0.04,0.45,1647,1536,456,1719,1016,403,1740,814
"4036",1980,36005024600,16300,0.39,0.96,0,1918,0.03,245,0.04,0.61,413,407,32,136,710,84,324,516
"4037",1980,36005039600,17305,0.37,0.1,0.78,3023,0.1,214,0.07,0.43,849,682,161,410,639,207,820,518
"4038",1980,36005028700,16201,0.19,0.78,0.04,3020,0.04,213,0.09,0.55,922,634,25,238,924,214,535,829
"4039",1980,36005021301,4269.94,0.09,0.01,0.38,873.39,0.2,180,0.02,0.36,249.13,266.11,147.05,647.22,33.05,16.02,379.16,52.02
"4040",1980,36005042300,11917.83,0.04,0.75,0.04,3186.78,0.05,193,0.08,0.56,1327.88,796.39,119.17,501.46,842.52,142.03,569.13,1007.28
"4041",1980,36005021502,5886,0.03,0.02,0.57,3558,0.2,186,0.01,0.38,1080,944,534,2139,522,288,1559,210
"4042",1980,36005005902,12221,0.11,0.16,0.46,2560,0.11,246,0.09,0.42,808,871,153,588,295,104,789,376
"4043",1980,36005025200,19848.88,0.5,0.94,0.02,2435.95,0.09,221.96,0.05,0.55,623.54,427.83,9.41,129.26,561.9,70.05,528.2,565.59
"4044",1980,36005040702,11843,0.05,0.57,0.1,5218,0.09,205,0.08,0.49,1679,1289,299,1291,1352,514,1323,1256
"4045",1980,36005042800,19107,0.71,0.41,0.43,1821,0.05,232,0.05,0.51,228,323,41,86,505,113,421,249
"4046",1980,36005042600,21134,0.62,0.2,0.67,5609,0.04,269,0.06,0.46,487,1166,231,460,1784,712,1635,653
"4047",1980,36005030701,27274.92,0.08,0.88,0.02,6248.48,0.02,405.64,0.34,0.3,146.88,1711.52,108.27,152.44,1340.32,363.44,1163.76,1636.95
"4048",1980,36005038700,7393,0.08,0.43,0.2,3127,0.06,160,0.03,0.48,1043,866,208,866,767,243,921,493
"4049",1980,36005045102,19920,0.3,0.97,0.01,2373,0.04,252,0.09,0.51,512,477,38,159,523,66,472,702
"4050",1980,36005041800,12349,0.22,0.75,0.06,2736,0.06,193,0.05,0.59,945,635,73,409,862,274,567,807
"4051",1980,36005028300,12043.41,0.01,0.34,0.32,2093.45,0.04,178.38,0.06,0.54,369.98,502.65,120.13,298.19,495.47,208.67,593.32,401.71
"4052",1980,36005033600,10298,0.04,0.38,0.32,5292,0.11,174,0.05,0.53,1104,1360,348,1018,995,187,1226,1358
"4053",1980,36005025600,19375,0.37,0.9,0.02,1703.05,0.06,216,0.07,0.53,432.46,345.17,50.59,153.74,354.1,5.95,390.8,438.41
"4054",1980,36005042901,11031.23,0.05,0.76,0.03,2664.09,0.05,190.92,0.06,0.55,1054.58,760.79,95.52,474.37,510.3,86.27,572.38,739.48
"4055",1980,36005029600,14389.29,0.14,0.69,0.1,3295.24,0.03,284.19,0.28,0.3,301.16,1263.42,45.23,531.34,770.93,455.64,514.62,414.76
"4056",1980,36005035600,16705,0.64,0.26,0.6,1757,0.04,247,0.06,0.45,219,219,48,243,517,240,443,305
"4057",1980,36005031000,21766,0.77,0.9,0.06,3506,0.03,284,0.11,0.6,327,378,22,103,911,43,532,1498
"4058",1980,36005006700,6028,0.02,0.04,0.38,6665,0.16,146,0.01,0.43,1045,1483,756,3351,690,214,2634,653
"4059",1980,36005027700,11002,0.06,0.61,0.09,4463,0.09,178,0.05,0.5,1248,1181,228,958,931,303,1199,904
"4060",1980,36005028800,20506,0.52,0.94,0,2439.4,0.04,274,0.12,0.49,476.84,471.9,33.77,183.66,490.85,47.77,471.9,624.26
"4061",1980,36005033000,11227,0.07,0.85,0.04,4176,0.08,197,0.1,0.63,937,1181,59,550,1470,194,530,1802
"4062",1980,36005031600,23011,0.62,0.96,0,1546,0.05,236,0.15,0.56,272,319,12,100,516,103,233,411
"4063",1980,36005027600,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"4064",1980,36005040400,15996,0.54,0.06,0.85,2325,0.06,231,0.06,0.44,266,353,94,383,611,287,555,398
"4065",1980,36005041400,14427,0.38,0.66,0.13,3997,0.06,210,0.04,0.56,1068,867,100,294,1204,387,907,912
"4066",1980,36005033800,12463,0.19,0.57,0.15,3204,0.05,192,0.07,0.5,1123,921,119,673,817,274,788,675
"4067",1980,36005031400,20446,0.7,0.93,0.02,1747,0.07,237,0.13,0.51,324,245,17,149,459,49,255,592
"4068",1980,36005031200,16200,0.7,0.95,0,1483,0.04,223,0.12,0.56,323,305,22,97,315,62,245,419
"4069",1980,36005026900,12180,0.07,0.36,0.21,3606,0.06,202,0.06,0.44,838,1162,235,993,764,369,1092,597
"4070",1980,36005022703,11987,0.02,0.07,0.45,1429.12,0.06,238,0.13,0.36,286.36,505.34,148.94,385.65,405.16,278.38,419.34,127.66
"4071",1980,36005037000,20000,0.53,0.35,0.45,2055,0.09,226,0.07,0.51,363,457,45,290,721,244,467,400
"4072",1980,36005015800,18125,0.61,0.92,0,870,0.05,247,0.02,0.54,177,165,17,37,130,32,215,147
"4073",1980,36005027300,10598,0.08,0.31,0.27,7123,0.13,205,0.05,0.41,1930,2014,701,2099,1358,517,2265,1011
"4074",1980,36005037800,11970,0.15,0.39,0.36,2383,0.1,221,0.04,0.52,687,609,112,374,573,177,538,488
"4075",1980,36005032800,14050,0.16,0.81,0.06,3500,0.08,215,0.07,0.58,768,762,87,447,876,197,582,982
"4076",1980,36005034000,10266,0.17,0.68,0.07,3820,0.06,192,0.07,0.59,1378,953,104,606,1333,357,730,1045
"4077",1980,36005045800,7174,0.01,0.05,0.68,6879,0.15,134,0.01,0.38,406,1259,881,2637,412,180,2991,519
"4078",1980,36005043600,17411,0.59,0.6,0.24,1720,0.07,202,0.04,0.46,519,322,44,138,484,183,421,338
