"","year","TRTID10","hinc","powner","pwht","pblk","pop","punemp","mrent","pcol","phs","str30old","hh10old","fhh","pov","pfb","pfb10","p18und","p60up"
"1","1990",36005000100,NA,"0.00","0.03","0.35","14050.00",NA,"375.00","0.02","0.48","0.00","0.00","0.00","0.00","1556.00","599.00","515.00","78.00"
"2","1990",36005000200,"31632.00","0.65","0.11","0.22","3120.00","0.08","528.00","0.05","0.44","653.00","507.00","72.00","423.00","483.00","244.00","807.00","389.00"
"3","1990",36005000400,"36646.00","0.65","0.08","0.17","2237.12","0.09","527.00","0.04","0.47","417.27","407.54","40.85","207.18","361.83","122.56","615.69","252.89"
"4","1990",36005001600,"22739.00","0.14","0.06","0.30","5221.00","0.08","444.00","0.06","0.45","232.00","800.00","430.00","893.00","585.00","183.00","1397.00","789.00"
"5","1990",36005001900,"11650.85","0.22","0.07","0.17","1589.00","0.26","345.38","0.01","0.43","236.00","276.00","123.00","797.00","287.00","190.00","459.00","144.00"
"6","1990",36005002000,"14765.00","0.13","0.02","0.48","9110.00","0.19","248.00","0.03","0.40","1698.00","1590.00","845.00","3423.00","975.00","247.00","2994.00","1046.00"
"7","1990",36005002300,"7925.00","0.01","0.02","0.39","4665.00","0.21","185.00","0.02","0.48","386.00","833.00","509.00","2272.00","435.00","263.00","1468.00","813.00"
"8","1990",36005002500,"8246.00","0.02","0.01","0.23","5484.00","0.24","260.00","0.01","0.46","914.00","944.00","630.00","2924.00","944.00","635.00","1894.00","526.00"
"9","1990",36005002701,"8128.00","0.01","0.01","0.40","2922.00","0.15","196.00","0.01","0.45","631.00","365.00","423.00","1742.00","135.00","20.00","1042.00","271.00"
"10","1990",36005002702,"7140.00","0.01","0.01","0.27","4012.00","0.21","268.00","0.00","0.40","380.00","663.00","538.00","2720.00","400.00","303.00","1640.00","261.00"
"11","1990",36005002800,"33557.00","0.04","0.01","0.80","5964.00","0.11","419.00","0.11","0.37","276.00","744.00","440.00","409.00","359.00","153.00","1482.00","775.00"
"12","1990",36005003100,"15375.00","0.07","0.01","0.04","742.00","0.02","228.00","0.01","0.46","103.00","118.00","58.00","244.00","148.00","69.00","240.00","83.00"
"13","1990",36005003300,"7955.00","0.03","0.01","0.36","3289.00","0.21","270.00","0.01","0.35","283.00","702.00","477.00","1816.00","335.00","268.00","1474.00","181.00"
"14","1990",36005003500,"14408.00","0.03","0.01","0.27","2872.00","0.22","272.00","0.01","0.50","238.00","500.00","323.00","1099.00","650.00","292.00","908.00","312.00"
"15","1990",36005003700,"14405.00","0.13","0.06","0.03","78.00","0.30","350.00","0.00","0.46","37.00","25.00","5.00","23.00","22.00","22.00","22.00","13.00"
"16","1990",36005003800,"29187.00","0.31","0.02","0.45","973.00","0.11","403.00","0.08","0.48","116.00","143.00","45.00","153.00","135.00","6.00","295.00","140.00"
"17","1990",36005003900,"10918.00","0.04","0.02","0.17","5306.00","0.13","272.00","0.01","0.47","884.00","1442.00","470.00","2160.00","941.00","681.00","1652.00","641.00"
"18","1990",36005004001,"27788.00","0.43","0.26","0.15","1332.00","0.11","476.00","0.07","0.56","208.00","278.00","25.00","27.00","271.00","106.00","270.00","297.00"
"19","1990",36005004100,"8265.00","0.03","0.02","0.30","6180.00","0.22","213.00","0.02","0.41","303.00","946.00","640.00","3679.00","612.00","377.00","2226.00","651.00"
"20","1990",36005004200,"24623.52","0.07","0.03","0.49","7564.55","0.16","364.87","0.05","0.41","545.83","1068.49","611.50","1807.19","523.19","140.00","2335.38","894.51"
"21","1990",36005004300,"11318.00","0.02","0.01","0.19","4643.00","0.19","241.00","0.02","0.43","370.00","880.00","593.00","2266.00","262.00","115.00","1625.00","402.00"
"22","1990",36005004400,"12832.00","0.04","0.03","0.48","4964.00","0.18","212.00","0.03","0.43","1361.00","601.00","585.00","1925.00","236.00","92.00","1642.00","728.00"
"23","1990",36005004600,"21906.00","0.02","0.04","0.39","1506.45","0.13","279.00","0.04","0.41","289.17","235.51","78.50","344.81","29.81","0.00","374.62","238.49"
"24","1990",36005004800,"15917.00","0.08","0.02","0.14","4111.00","0.14","356.00","0.02","0.44","876.00","945.00","485.00","1796.00","1303.00","895.00","1464.00","381.00"
"25","1990",36005005001,"17250.00","0.09","0.02","0.21","4634.71","0.15","373.00","0.03","0.41","1011.84","1047.22","429.05","1778.32","1440.89","947.44","1603.71","374.17"
"26","1990",36005005002,"17250.00","0.09","0.02","0.21","5584.29","0.15","373.00","0.03","0.41","1219.16","1261.78","516.95","2142.68","1736.11","1141.56","1932.29","450.83"
"27","1990",36005005100,"9286.71","0.01","0.01","0.43","6304.37","0.18","198.38","0.02","0.44","1786.09","628.04","822.00","3093.07","287.09","85.08","2215.04","648.03"
"28","1990",36005005200,"13750.00","0.08","0.01","0.31","1920.00","0.18","317.00","0.04","0.46","508.00","427.00","218.00","781.00","334.00","197.00","609.00","191.00"
"29","1990",36005005300,"21822.00","0.01","0.01","0.71","4731.72","0.12","495.00","0.05","0.29","116.94","972.53","533.74","994.52","713.66","457.78","1593.23","392.81"
"30","1990",36005005400,"20308.00","0.19","0.02","0.24","5588.00","0.14","424.00","0.03","0.45","1455.00","1054.00","471.00","1729.00","1676.00","1176.00","1733.00","539.00"
"31","1990",36005005600,"19016.00","0.16","0.02","0.28","2451.00","0.13","392.00","0.04","0.51","785.00","607.00","160.00","744.00","697.00","414.00","660.00","408.00"
"32","1990",36005005902,"29583.00","0.19","0.07","0.46","2627.00","0.14","421.00","0.12","0.39","1004.00","460.00","133.00","690.00","503.00","238.00","665.00","376.00"
"33","1990",36005006000,"24013.00","0.14","0.04","0.10","992.00","0.24","370.00","0.04","0.50","272.00","256.00","65.00","285.00","149.00","59.00","300.00","93.00"
"34","1990",36005006100,"27890.00","0.32","0.05","0.85","3449.00","0.07","408.00","0.17","0.39","170.00","467.00","129.00","260.00","320.00","35.00","447.00","1254.00"
"35","1990",36005006200,"13778.00","0.04","0.02","0.51","6855.00","0.23","320.00","0.03","0.44","1805.00","1267.00","747.00","2721.00","1362.00","707.00","2137.00","891.00"
"36","1990",36005006300,"17961.10","0.07","0.04","0.36","6039.57","0.14","404.57","0.04","0.39","1863.91","1206.49","471.95","2268.19","2093.90","1356.08","1757.47","522.64"
"37","1990",36005006400,"28111.00","0.24","0.03","0.39","3392.00","0.09","535.00","0.06","0.47","573.00","713.00","206.00","663.00","1107.00","516.00","941.00","420.00"
"38","1990",36005006500,"11672.00","0.02","0.07","0.31","4326.00","0.14","355.00","0.03","0.41","432.00","1131.00","425.00","1628.00","784.00","458.00","1437.00","420.00"
"39","1990",36005006700,"10200.00","0.02","0.02","0.37","6024.00","0.23","230.00","0.03","0.45","1358.00","952.00","685.00","3041.00","424.00","316.00","1990.00","731.00"
"40","1990",36005006800,"23207.00","0.21","0.02","0.33","2588.00","0.09","489.00","0.05","0.42","428.00","538.00","187.00","689.00","627.00","306.00","761.00","268.00"
"41","1990",36005006900,"10016.00","0.03","0.02","0.42","4338.00","0.20","216.00","0.01","0.40","620.00","672.00","496.00","2339.00","375.00","153.00","1656.00","368.00"
"42","1990",36005007000,"30852.00","0.30","0.10","0.19","3239.00","0.10","510.00","0.05","0.44","772.00","780.00","170.00","601.00","846.00","404.00","860.00","411.00"
"43","1990",36005007100,"8565.00","0.01","0.02","0.18","1060.00","0.10","279.00","0.01","0.36","45.00","109.00","59.00","435.00","57.00","41.00","364.00","71.00"
"44","1990",36005007200,"26406.00","0.20","0.17","0.12","4666.00","0.08","425.00","0.05","0.45","1346.00","1011.00","232.00","708.00","948.00","513.00","1180.00","748.00"
"45","1990",36005007300,"10014.00","0.01","0.01","0.30","3194.00","0.20","327.00","0.01","0.45","656.00","617.00","376.00","1583.00","753.00","422.00","1106.00","333.00"
"46","1990",36005007400,"31930.00","0.31","0.05","0.47","3302.00","0.06","486.00","0.12","0.35","132.00","750.00","244.00","450.00","432.00","168.00","871.00","430.00"
"47","1990",36005007500,"15123.00","0.03","0.01","0.45","3097.00","0.14","326.00","0.03","0.41","817.00","472.00","320.00","1392.00","359.00","225.00","1008.00","417.00"
"48","1990",36005007600,"23966.35","0.20","0.05","0.19","4265.00","0.12","415.98","0.05","0.47","897.00","898.00","281.00","1052.00","1349.00","718.00","1271.00","533.00"
"49","1990",36005007700,"8567.00","0.07","0.01","0.33","1093.00","0.11","310.00","0.03","0.43","103.00","186.00","106.00","709.00","137.00","97.00","419.00","85.00"
"50","1990",36005007800,"29343.00","0.25","0.20","0.10","5445.00","0.09","475.00","0.08","0.46","1233.00","1122.00","255.00","823.00","1327.00","547.00","1439.00","796.00"
"51","1990",36005007900,"8830.00","0.02","0.01","0.21","5978.00","0.21","268.00","0.02","0.44","775.00","1186.00","623.00","3107.00","706.00","419.00","2010.00","731.00"
"52","1990",36005008300,"8736.00","0.03","0.02","0.17","5208.00","0.27","266.00","0.01","0.43","789.00","1250.00","690.00","3055.00","880.00","492.00","2017.00","427.00"
"53","1990",36005008400,"42891.00","0.64","0.02","0.39","1775.00","0.02","529.00","0.05","0.44","189.00","162.00","85.00","141.00","330.00","158.00","448.00","282.00"
"54","1990",36005008500,"12393.00","0.07","0.01","0.22","5085.08","0.18","304.00","0.03","0.40","674.61","807.54","401.77","2643.48","1015.42","401.77","1920.90","421.76"
"55","1990",36005008600,"11526.00","0.07","0.02","0.40","4442.00","0.18","206.00","0.03","0.41","691.00","711.00","456.00","1697.00","310.00","116.00","1535.00","514.00"
"56","1990",36005008700,"14537.78","0.06","0.01","0.16","4851.92","0.15","296.00","0.01","0.41","810.39","1086.46","516.23","2205.52","1078.58","724.23","1834.10","366.24"
"57","1990",36005008900,"9967.00","0.04","0.01","0.08","2672.65","0.24","271.00","0.01","0.47","395.21","704.59","235.53","1256.49","630.74","423.15","904.19","336.33"
"58","1990",36005009000,"13812.02","0.16","0.05","0.38","3705.02","0.16","217.16","0.02","0.44","699.07","497.09","280.15","1480.55","111.21","17.10","1160.78","476.74"
"59","1990",36005009200,"27077.00","0.21","0.25","0.06","4169.00","0.08","433.00","0.07","0.49","1428.00","1008.00","124.00","736.00","1006.00","441.00","898.00","775.00"
"60","1990",36005009300,"13805.35","0.13","0.03","0.13","4309.00","0.14","303.36","0.02","0.43","703.00","769.00","419.00","1815.00","699.00","351.00","1675.00","396.00"
"61","1990",36005009600,"36842.73","0.50","0.40","0.05","1711.00","0.06","527.24","0.08","0.48","435.00","276.00","24.00","233.00","515.00","238.00","311.00","456.00"
"62","1990",36005009800,"33209.00","0.40","0.09","0.27","5203.00","0.09","426.00","0.07","0.39","766.00","885.00","269.00","545.00","723.00","233.00","1395.00","647.00"
"63","1990",36005011000,"6745.00","0.11","0.46","0.17","46.12","0.20","178.00","0.12","0.78","7.56","19.18","0.00","17.73","4.84","1.36","2.03","30.32"
"64","1990",36005011502,"8740.00","0.08","0.01","0.22","3123.00","0.27","274.00","0.02","0.39","576.00","710.00","394.00","1844.00","323.00","90.00","1198.00","310.00"
"65","1990",36005011700,"11422.93","0.07","0.01","0.31","1360.00","0.23","345.86","0.02","0.39","310.00","295.00","172.00","523.00","241.00","117.00","504.00","138.00"
"66","1990",36005011800,"43283.53","0.78","0.93","0.01","4251.09","0.07","526.12","0.12","0.37","1143.32","572.70","65.20","181.22","400.70","47.37","757.69","824.24"
"67","1990",36005011900,"10026.93","0.03","0.01","0.28","4435.35","0.18","283.98","0.02","0.45","682.79","1029.41","499.47","2428.51","863.26","498.85","1607.81","482.67"
"68","1990",36005012101,"14420.00","0.06","0.02","0.13","1670.00","0.19","328.00","0.01","0.47","316.00","427.00","186.00","813.00","266.00","139.00","598.00","111.00"
"69","1990",36005012102,"14850.00","0.02","0.01","0.09","1309.00","0.26","278.00","0.01","0.43","185.00","358.00","165.00","699.00","214.00","129.00","476.00","104.00"
"70","1990",36005012300,"9269.00","0.06","0.01","0.20","2084.69","0.23","228.00","0.01","0.44","251.55","452.02","275.65","1039.93","257.33","85.78","760.43","178.30"
"71","1990",36005012500,"21705.00","0.19","0.01","0.35","1565.00","0.13","289.00","0.04","0.43","294.00","433.00","104.00","603.00","389.00","273.00","519.00","154.00"
"72","1990",36005012701,"6236.00","0.03","0.01","0.19","1906.00","0.41","229.00","0.01","0.46","217.00","414.00","230.00","1343.00","295.00","175.00","677.00","161.00"
"73","1990",36005012901,"7244.00","0.04","0.01","0.26","1850.00","0.21","236.00","0.01","0.55","377.00","537.00","170.00","1040.00","273.00","170.00","554.00","339.00"
"74","1990",36005013000,"41750.00","0.59","0.81","0.00","913.00","0.01","528.00","0.09","0.50","253.00","160.00","25.00","25.00","93.00","25.00","155.00","198.00"
"75","1990",36005013100,"10000.00","0.07","0.02","0.45","2622.00","0.31","248.00","0.01","0.47","430.00","515.00","312.00","1540.00","556.00","330.00","928.00","305.00"
"76","1990",36005013200,"42154.00","0.69","0.83","0.01","4454.91","0.04","548.00","0.09","0.48","979.68","797.30","58.80","65.78","502.30","108.63","794.31","956.76"
"77","1990",36005013300,"11583.00","0.04","0.00","0.61","6131.00","0.20","258.00","0.02","0.43","1099.00","828.00","747.00","2796.00","320.00","79.00","2035.00","825.00"
"78","1990",36005013500,"11017.00","0.14","0.01","0.66","2874.00","0.19","215.00","0.01","0.41","839.00","454.00","295.00","1256.00","304.00","150.00","1007.00","318.00"
"79","1990",36005013800,"47532.00","0.81","0.88","0.01","2862.00","0.09","524.00","0.07","0.47","842.00","356.00","54.00","100.00","137.00","0.00","657.00","467.00"
"80","1990",36005014100,"6955.96","0.04","0.02","0.32","2614.59","0.18","304.34","0.02","0.42","338.19","604.85","324.01","1408.42","432.90","312.80","980.37","190.90"
"81","1990",36005014300,"9234.00","0.09","0.02","0.54","797.41","0.23","290.00","0.03","0.39","109.81","148.15","94.99","321.58","67.10","12.20","307.63","67.10"
"82","1990",36005014400,"15260.07","0.13","0.14","0.41","5891.74","0.17","280.19","0.05","0.43","1464.10","862.18","632.00","2190.54","339.12","168.99","1751.49","879.05"
"83","1990",36005014500,"11521.00","0.01","0.01","0.66","5106.00","0.23","284.00","0.03","0.40","437.00","749.00","639.00","2526.00","450.00","319.00","1780.00","508.00"
"84","1990",36005014701,"8448.00","0.00","0.00","0.69","5958.79","0.19","211.00","0.02","0.42","305.75","622.88","698.42","3157.88","139.17","61.05","2178.54","523.55"
"85","1990",36005014702,"8448.00","0.00","0.00","0.69","5559.21","0.19","211.00","0.02","0.42","285.25","581.12","651.58","2946.12","129.83","56.95","2032.46","488.45"
"86","1990",36005014900,"9433.00","0.05","0.01","0.64","2665.00","0.18","267.00","0.02","0.46","615.00","741.00","224.00","1314.00","330.00","207.00","938.00","404.00"
"87","1990",36005015100,"16667.00","0.15","0.00","0.72","2473.00","0.09","311.00","0.05","0.42","711.00","560.00","298.00","1013.00","326.00","144.00","843.00","280.00"
"88","1990",36005015200,"34893.24","0.61","0.82","0.00","1946.43","0.01","535.99","0.11","0.46","746.52","329.09","13.49","121.26","300.78","29.35","352.89","472.03"
"89","1990",36005015300,"21250.00","0.19","0.01","0.58","2453.00","0.14","282.00","0.01","0.42","491.00","543.00","233.00","625.00","355.00","110.00","832.00","220.00"
"90","1990",36005015500,"11111.00","0.05","0.01","0.28","1943.00","0.13","249.00","0.01","0.46","404.00","381.00","213.00","805.00","359.00","165.00","673.00","216.00"
"91","1990",36005015700,"9648.35","0.08","0.02","0.30","2262.31","0.24","297.19","0.01","0.45","371.45","574.98","374.35","1274.07","456.67","309.22","949.57","130.70"
"92","1990",36005015800,"28277.00","0.44","0.89","0.00","1047.00","0.02","637.00","0.09","0.59","176.00","336.00","22.00","123.00","118.00","8.00","165.00","313.00"
"93","1990",36005015900,"10349.93","0.00","0.01","0.10","2158.00","0.22","263.64","0.03","0.42","93.00","469.00","264.00","1161.00","341.00","165.00","798.00","161.00"
"94","1990",36005016000,"41646.00","0.65","0.92","0.01","3436.00","0.05","598.00","0.09","0.49","753.00","620.00","43.00","162.00","437.00","8.00","625.00","774.00"
"95","1990",36005016100,"9098.00","0.01","0.01","0.47","4289.00","0.24","259.00","0.01","0.40","641.00","1210.00","604.00","2256.00","674.00","225.00","1622.00","433.00"
"96","1990",36005016200,"51076.00","0.62","0.93","0.00","1505.00","0.02","514.00","0.10","0.51","340.00","223.00","16.00","39.00","297.00","10.00","272.00","347.00"
"97","1990",36005016300,NA,"0.00","0.00","1.00","3.00",NA,"475.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.00"
"98","1990",36005016400,"46477.00","0.57","0.95","0.00","1001.00","0.06","536.00","0.10","0.48","305.00","157.00","20.00","0.00","158.00","0.00","192.00","253.00"
"99","1990",36005016500,"8276.00","0.01","0.01","0.41","612.00","0.18","295.00","0.00","0.36","37.00","111.00","63.00","270.00","92.00","92.00","229.00","58.00"
"100","1990",36005016600,"45433.00","0.72","0.86","0.00","1977.57","0.06","548.00","0.11","0.49","437.48","298.91","47.51","121.74","269.22","33.65","376.11","486.97"
"101","1990",36005016700,"7741.24","0.03","0.01","0.39","966.31","0.32","284.01","0.03","0.40","185.08","208.06","90.03","519.13","144.07","77.03","392.10","59.05"
"102","1990",36005016900,"7932.00","0.03","0.05","0.45","911.00","0.12","215.00","0.09","0.42","39.00","104.00","66.00","376.00","144.00","131.00","209.00","34.00"
"103","1990",36005017100,"42344.36","0.22","0.01","0.67","296.56","0.14","437.37","0.09","0.23","43.22","43.91","19.60","77.56","42.26","20.25","108.26","30.39"
"104","1990",36005017300,"11214.00","0.05","0.01","0.44","5539.00","0.21","273.00","0.05","0.37","575.00","1184.00","598.00","2681.00","609.00","193.00","2006.00","624.00"
"105","1990",36005017500,"11711.00","0.02","0.01","0.56","6263.00","0.24","284.00","0.02","0.42","646.00","1555.00","593.00","2381.00","1433.00","1020.00","2237.00","706.00"
"106","1990",36005017701,"11943.00","0.11","0.06","0.54","3529.39","0.19","330.00","0.03","0.44","911.53","706.17","321.60","1477.24","736.68","289.64","1094.13","570.07"
"107","1990",36005017702,"11943.00","0.11","0.06","0.54","3717.74","0.19","330.00","0.03","0.44","960.17","743.85","338.76","1556.07","776.00","305.09","1152.51","600.49"
"108","1990",36005017901,"15406.00","0.01","0.02","0.30","3909.24","0.19","343.00","0.02","0.40","821.09","969.26","375.40","1804.98","1239.24","802.93","1475.85","191.51"
"109","1990",36005017902,"15406.00","0.01","0.02","0.30","2765.76","0.19","343.00","0.02","0.40","580.91","685.74","265.60","1277.02","876.76","568.07","1044.15","135.49"
"110","1990",36005018101,"20183.00","0.05","0.02","0.51","2553.28","0.18","376.00","0.04","0.42","673.29","524.71","225.13","702.86","780.11","507.66","838.57","264.79"
"111","1990",36005018102,"20183.00","0.05","0.02","0.51","4784.72","0.18","376.00","0.04","0.42","1261.71","983.29","421.87","1317.14","1461.89","951.34","1571.43","496.21"
"112","1990",36005018301,"20403.00","0.11","0.03","0.52","3984.93","0.11","408.00","0.08","0.43","1271.48","1046.19","248.54","1086.04","1145.27","726.24","1088.81","554.65"
"113","1990",36005018302,"20403.00","0.11","0.03","0.52","3214.07","0.11","408.00","0.08","0.43","1025.52","843.81","200.46","875.96","923.73","585.76","878.19","447.35"
"114","1990",36005018400,"33177.00","0.61","0.95","0.00","3489.00","0.04","500.00","0.09","0.56","1197.00","635.00","75.00","301.00","717.00","64.00","616.00","968.00"
"115","1990",36005018500,"9705.32","0.05","0.01","0.67","4065.00","0.30","272.14","0.01","0.40","844.00","891.00","499.00","2118.00","299.00","97.00","1320.00","357.00"
"116","1990",36005018900,"15367.00","0.06","0.02","0.37","5108.32","0.10","346.00","0.05","0.44","1592.71","1274.73","518.71","1936.02","1195.00","600.32","1687.45","416.47"
"117","1990",36005019300,"10400.11","0.01","0.02","0.50","4866.68","0.18","284.52","0.02","0.45","1404.29","1130.27","452.29","2290.98","1011.00","592.68","1658.55","419.53"
"118","1990",36005019400,"28750.00","0.41","0.80","0.00","1471.00","0.05","500.00","0.05","0.54","415.00","297.00","28.00","54.00","109.00","0.00","314.00","272.00"
"119","1990",36005019500,"19252.00","0.04","0.03","0.33","6509.00","0.11","391.00","0.05","0.44","1609.00","1205.00","544.00","2143.00","2663.00","1922.00","2050.00","599.00"
"120","1990",36005019700,"12987.00","0.03","0.01","0.23","5979.00","0.14","383.00","0.01","0.45","1592.00","1242.00","518.00","3071.00","2537.00","1783.00","2100.00","401.00"
"121","1990",36005019900,"13571.00","0.04","0.02","0.39","5793.00","0.17","360.00","0.04","0.40","850.00","1372.00","762.00","2526.00","1248.00","940.00","2091.00","443.00"
"122","1990",36005020000,"25060.17","0.14","0.47","0.02","3658.28","0.09","390.42","0.07","0.47","1399.48","836.70","138.99","877.69","1113.84","705.00","853.72","634.01"
"123","1990",36005020100,"8170.88","0.02","0.03","0.47","2646.22","0.16","340.01","0.03","0.39","371.18","526.30","308.36","1390.67","549.80","354.06","968.35","158.98"
"124","1990",36005020200,"30581.00","0.22","0.51","0.03","1632.00","0.04","401.00","0.09","0.50","675.00","375.00","73.00","193.00","292.00","158.00","338.00","313.00"
"125","1990",36005020400,"28588.00","0.21","0.54","0.02","2490.00","0.08","442.00","0.04","0.56","924.00","528.00","85.00","493.00","522.00","286.00","586.00","494.00"
"126","1990",36005020501,"15155.27","0.04","0.01","0.60","5472.24","0.15","356.98","0.05","0.38","919.46","1107.09","672.47","2207.56","943.19","392.55","1933.37","530.29"
"127","1990",36005020502,"15162.00","0.04","0.01","0.60","3435.60","0.15","357.00","0.05","0.38","577.36","695.07","422.21","1385.51","592.03","246.23","1213.77","333.06"
"128","1990",36005020601,"29139.00","0.32","0.38","0.06","2133.00","0.09","451.00","0.09","0.48","604.00","506.00","53.00","343.00","544.00","214.00","497.00","459.00"
"129","1990",36005020900,"17344.11","0.01","0.01","0.28","4250.45","0.15","364.99","0.03","0.43","1016.44","1075.77","455.54","1793.23","1443.04","991.29","1468.17","315.28"
"130","1990",36005021001,"29225.94","0.33","0.18","0.46","5490.24","0.08","436.98","0.13","0.40","2800.64","1278.55","300.90","679.63","1235.23","447.17","1135.74","1155.62"
"131","1990",36005021002,"29225.94","0.33","0.18","0.46","6815.49","0.08","436.98","0.13","0.40","3476.68","1587.18","373.54","843.69","1533.39","555.11","1409.89","1434.57"
"132","1990",36005021100,"7809.00","0.06","0.01","0.39","3516.00","0.18","297.00","0.02","0.40","948.00","1030.00","409.00","1806.00","861.00","555.00","1271.00","231.00"
"133","1990",36005021200,"31486.63","0.25","0.22","0.42","5282.20","0.08","427.93","0.14","0.39","2650.94","1108.45","285.42","493.75","1081.90","575.33","1072.73","1211.54"
"134","1990",36005021301,"8254.40","0.05","0.02","0.21","1053.37","0.30","286.02","0.08","0.38","148.11","227.09","172.05","568.21","167.11","137.09","363.13","86.02"
"135","1990",36005021302,"6647.00","0.05","0.02","0.35","2564.63","0.21","351.00","0.01","0.46","756.89","591.91","348.95","1459.79","742.89","608.91","926.87","145.98"
"136","1990",36005021501,"7694.00","0.02","0.01","0.36","4106.00","0.23","249.00","0.01","0.33","346.00","985.00","701.00","2847.00","587.00","387.00","1873.00","125.00"
"137","1990",36005021502,"8152.00","0.03","0.01","0.40","4725.00","0.23","311.00","0.01","0.39","734.00","1191.00","583.00","2940.00","948.00","740.00","1917.00","320.00"
"138","1990",36005021601,"21082.00","0.12","0.20","0.11","3931.00","0.11","429.00","0.04","0.45","1292.00","999.00","249.00","995.00","957.00","617.00","1124.00","569.00"
"139","1990",36005021602,"26112.00","0.23","0.18","0.40","4729.27","0.10","424.00","0.10","0.44","2126.68","1079.27","100.56","757.68","1054.38","519.72","1055.37","955.81"
"140","1990",36005021700,"9491.46","0.02","0.02","0.53","4339.95","0.22","346.12","0.03","0.41","1031.08","976.58","405.75","2257.67","1249.19","805.56","1404.63","263.90"
"141","1990",36005021800,"24414.00","0.14","0.12","0.20","6619.00","0.15","424.00","0.05","0.40","1942.00","1524.00","467.00","1789.00","1966.00","1392.00","2081.00","747.00"
"142","1990",36005021900,"8558.63","0.01","0.02","0.12","700.70","0.05","383.89","0.03","0.43","159.62","131.19","68.06","411.95","228.79","188.99","257.96","44.16"
"143","1990",36005022000,"25952.00","0.09","0.05","0.09","1034.00","0.09","356.00","0.08","0.47","291.00","253.00","66.00","294.00","338.00","287.00","324.00","118.00"
"144","1990",36005022101,"15746.00","0.01","0.02","0.18","2825.44","0.18","373.00","0.02","0.42","741.93","718.48","311.16","1273.56","1183.26","857.25","975.69","193.50"
"145","1990",36005022102,"15746.00","0.01","0.02","0.18","4402.56","0.18","373.00","0.02","0.42","1156.07","1119.52","484.84","1984.44","1843.74","1335.75","1520.31","301.50"
"146","1990",36005022200,"26643.33","0.18","0.35","0.07","2593.80","0.06","427.48","0.08","0.45","881.06","623.55","67.58","303.25","510.10","150.67","511.27","569.46"
"147","1990",36005022300,"15601.00","0.01","0.02","0.27","4509.10","0.15","360.00","0.02","0.41","922.26","1134.74","496.16","1918.61","1529.83","1028.50","1595.87","341.69"
"148","1990",36005022401,"29167.00","0.05","0.64","0.03","2238.00","0.09","414.00","0.20","0.41","1044.00","608.00","38.00","255.00","719.00","407.00","354.00","691.00"
"149","1990",36005022403,"21831.00","0.04","0.55","0.04","2755.93","0.12","422.00","0.09","0.49","1326.31","654.66","80.94","435.99","754.38","395.75","575.51","677.47"
"150","1990",36005022404,"21831.00","0.04","0.55","0.04","3407.07","0.12","422.00","0.09","0.49","1639.69","809.34","100.06","539.01","932.62","489.25","711.49","837.53"
"151","1990",36005022500,"17463.00","0.03","0.02","0.43","6866.00","0.17","396.00","0.03","0.44","1657.00","1544.00","684.00","2613.00","2385.00","1542.00","2336.00","512.00"
"152","1990",36005022701,"16830.00","0.05","0.02","0.41","4043.00","0.15","379.00","0.05","0.37","1214.00","1011.00","498.00","1747.00","1125.00","640.00","1473.00","293.00"
"153","1990",36005022702,"15900.56","0.01","0.02","0.24","1427.80","0.20","382.45","0.03","0.45","387.60","341.71","146.48","587.54","438.14","311.65","482.37","88.97"
"154","1990",36005022703,"20349.00","0.00","0.03","0.38","1672.00","0.20","436.00","0.11","0.38","487.00","448.00","115.00","593.00","494.00","338.00","468.00","122.00"
"155","1990",36005022800,"24686.26","0.08","0.67","0.05","5115.96","0.07","433.00","0.13","0.47","1696.56","1244.03","196.21","896.44","1504.67","672.87","931.27","1470.86"
"156","1990",36005022901,"16050.00","0.05","0.02","0.38","5567.00","0.14","374.00","0.05","0.41","1308.00","1281.00","571.00","2396.00","1882.00","1387.00","1906.00","397.00"
"157","1990",36005022902,"15899.00","0.06","0.01","0.43","2604.00","0.19","361.00","0.03","0.37","712.00","599.00","317.00","1184.00","714.00","472.00","929.00","210.00"
"158","1990",36005023000,"27672.00","0.21","0.48","0.08","2485.04","0.08","429.00","0.07","0.45","779.44","513.97","105.79","222.56","838.33","436.13","637.73","430.14"
"159","1990",36005023100,"19097.00","0.05","0.05","0.29","1302.00","0.25","410.00","0.02","0.54","250.00","243.00","97.00","748.00","423.00","295.00","352.00","83.00"
"160","1990",36005023200,"30746.00","0.34","0.70","0.01","2088.00","0.09","463.00","0.08","0.48","728.00","392.00","75.00","269.00","499.00","280.00","511.00","420.00"
"161","1990",36005023301,"16451.00","0.02","0.01","0.37","4122.00","0.13","399.00","0.02","0.43","1045.00","962.00","373.00","1624.00","1344.00","935.00","1366.00","294.00"
"162","1990",36005023302,"18464.00","0.03","0.02","0.28","3210.00","0.08","405.00","0.03","0.41","646.00","675.00","341.00","1499.00","1041.00","749.00","1156.00","188.00"
"163","1990",36005023501,"14303.00","0.00","0.02","0.25","3385.00","0.22","404.00","0.03","0.46","722.00","840.00","376.00","1754.00","1081.00","711.00","1185.00","211.00"
"164","1990",36005023502,"15742.00","0.04","0.05","0.27","4141.00","0.19","376.00","0.03","0.46","910.00","955.00","334.00","1416.00","1646.00","1125.00","1286.00","525.00"
